,index,return
2016-12-31 00:00:00,100.0,0.0
2017-01-31 00:00:00,100.56323828010723,0.005632382801072255
2017-02-28 00:00:00,104.45505450301698,0.038700187956055565
2017-03-31 00:00:00,105.4283424139437,0.009317767489160689
2017-04-30 00:00:00,108.2478226611173,0.026743095666850847
2017-05-31 00:00:00,114.15867394529559,0.05460480533343315
2017-06-30 00:00:00,120.03233955919661,0.0514517680602673
2017-07-31 00:00:00,119.8127677031895,-0.0018292724845110353
2017-08-31 00:00:00,115.89597394522492,-0.03269095467077088
2017-09-30 00:00:00,114.08619020919288,-0.015615587620734672
2017-10-31 00:00:00,117.67699584066658,0.031474498577693355
2017-11-30 00:00:00,118.90092201097914,0.010400725830643553
2017-12-31 00:00:00,118.20289354643403,-0.00587067326930113
2018-01-31 00:00:00,127.33376594464698,0.07724745244604403
2018-02-28 00:00:00,118.69059029048093,-0.06787811221984363
2018-03-31 00:00:00,115.228618495296,-0.029168039241461052
2018-04-30 00:00:00,119.02598417912162,0.032955056941697425
2018-05-31 00:00:00,123.66517804982607,0.03897631179191041
2018-06-30 00:00:00,112.86203314753132,-0.08735801842247004
2018-07-31 00:00:00,111.36476132512712,-0.01326639065988644
2018-08-31 00:00:00,113.75200790989885,0.021436283402091805
2018-09-30 00:00:00,112.42082706763253,-0.011702482151530247
2018-10-31 00:00:00,96.85874245152057,-0.1384270603768979
2018-11-30 00:00:00,104.51183865586997,0.07901296269853897
2018-12-31 00:00:00,103.1782296946134,-0.01276036263841629
2019-01-31 00:00:00,110.15665550336907,0.06763467283176294
2019-02-28 00:00:00,112.49823326339197,0.021256797869569244
2019-03-31 00:00:00,117.95987512795973,0.04854869010947427
2019-04-30 00:00:00,123.59676052278516,0.047786464581373034
2019-05-31 00:00:00,118.59830065415574,-0.040441673774353926
2019-06-30 00:00:00,124.83649704132812,0.05259937412900695
2019-07-31 00:00:00,113.64266880932601,-0.0896679136094014
2019-08-31 00:00:00,110.29444724773778,-0.0294627149878538
2019-09-30 00:00:00,113.78250930636113,0.03162500149067937
2019-10-31 00:00:00,112.12075303486246,-0.014604672384437967
2019-11-30 00:00:00,112.80450283383998,0.006098333987864857
2019-12-31 00:00:00,117.15448807502995,0.03856215959390785
2020-01-31 00:00:00,119.44341097065703,0.019537645831896544
2020-02-29 00:00:00,112.32167645651434,-0.059624339729315357
2020-03-31 00:00:00,99.30739282294758,-0.1158661804572092
2020-04-30 00:00:00,113.6773104537863,0.1447013885105055
2020-05-31 00:00:00,120.12921395438414,0.05675629969465845
2020-06-30 00:00:00,116.61103536697168,-0.029286619562402194
2020-07-31 00:00:00,125.71791143415521,0.07809617707727612
2020-08-31 00:00:00,130.63208090323704,0.03908885705324194
2020-09-30 00:00:00,113.89858172615102,-0.12809639914931004
2020-10-31 00:00:00,112.87713614940951,-0.008968027180508709
2020-11-30 00:00:00,120.65676998040146,0.06892125452841458
2020-12-31 00:00:00,129.7522348790197,0.0753829635924752
2021-01-31 00:00:00,131.9468087743129,0.016913572990395087
2021-02-28 00:00:00,132.968041237192,0.007739728397871737
2021-03-31 00:00:00,144.18627948337033,0.08436792887824018
2021-04-30 00:00:00,161.18718654289822,0.11790932618861749
2021-05-31 00:00:00,162.0012944252429,0.005050698506534168
2021-06-30 00:00:00,166.798683899652,0.029613278655763464
2021-07-31 00:00:00,166.76002314611708,-0.00023178092674980277
2021-08-31 00:00:00,162.47896341046126,-0.025671978540712348
2021-09-30 00:00:00,163.1225500119867,0.003961045713343214
2021-10-31 00:00:00,163.84188874784883,0.004409805608171613
2021-11-30 00:00:00,152.15795336409164,-0.07131226008837499
2021-12-31 00:00:00,152.1101010901827,-0.0003144907831037491
2022-01-31 00:00:00,145.15947150054757,-0.04569472730488988
2022-02-28 00:00:00,145.03774011732236,-0.0008386044807606741
2022-03-31 00:00:00,151.91808616683383,0.047438315323624636
2022-04-30 00:00:00,146.2201029351261,-0.03750694453490089
2022-05-31 00:00:00,137.9473825752239,-0.05657717505213755
