회사명,거래소코드,회계년도,유동비율,차입금의존도,매출액증가율,유형자산증가율,총자본증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본영업이익률,자기자본순이익률,당좌비율,부채비율,재고자산회전률,매출채권회전률,총자본회전률,매입채무회전률,현금순환주기,WCTA,RETA,TLTA,이자보상배율,vol유동비율,vol매출액증가율,vol유형자산증가율,vol총자본증가율,vol매출액총이익률,vol매출액영업이익률,vol자기자본순이익률,vol총자본영업이익률,vol당좌비율,vol부채비율,vol이자보상배율,vol재고자산회전률,vol매출채권회전률,vol총자본회전률,vol매입채무회전률,부도
(주)나노하이텍,71360,2008,133.5,20.58,-39.69,-12.18,-10.61,-3.02,-61.79,-106.79,-38.27,-158.02,133.29,191.5,26.64,1.64,0.62,3.71,137.14,0.8291878152470913,-0.6502174450987352,0.6569477529847457,-17.81721008010036,-26.41999999999999,5.350000000000001,-6.25,22.55,-3.79,-50.27,-130.37,-29.290000000000006,-17.26000000000002,85.82,-13.758948161659225,8.2,0.2899999999999998,-0.16000000000000006,0.5899999999999999,1.0
(주)네오리소스,58550,2008,51.87,89.91,-96.13,990.17,-35.83,44.39,-3222.73,-16536.4,-33.69,-3127.066667,48.69,-1514.133333,0.8,0.14,0.01,0.42,2111.58,0.5462329458169846,-7.543386731710776,1.0708132600669324,-15.104858084194456,-726.51,-70.97,1080.63,-321.42,57.93,-3121.78,-3127.066667,1.910000000000004,-729.69,-1525.653333,24.903598004621482,-37.66,-3.76,-0.34,-16.619999999999994,1.0
(주)네오퍼플,28090,2012,100.27,53.3,-23.29,-65.65,-4.98,14.29,-16.66,-50.54,-9.91,-83.89,86.85,193.31,6.62,7.09,0.6,13.23,79.07999999999998,0.6600249641627407,-0.4893878328348062,0.6590687248067731,-2.3257828025135616,15.36,-11.489999999999998,-67.53,-5.550000000000002,0.4499999999999993,-17.24,-49.33,-10.35,17.33999999999999,26.849999999999994,-2.456870497543408,-2.04,-1.2200000000000006,-0.16000000000000006,-0.6600000000000001,1.0
(주)넥스텔,37220,2003,98.58,37.39,62.56,488.13,18.87,3.67,-26.72,-69.2,-10.8,-59.64,89.08,117.88,12.16,6.9,0.4,5.93,21.329999999999988,0.4895582689213948,-0.25754630448449783,0.5410306998257457,-3.070397000350234,-612.7199999999998,94.35,539.16,56.98,24.29,41.3,-7.670000000000003,3.35,-606.0,10.049999999999997,2.278215069660757,-14.11,4.65,0.19000000000000006,0.9699999999999998,1.0
(주)넷컴스토리지,37010,2003,78.01,78.11,-35.78,-9.67,-29.76,7.15,-17.55,-54.01,-14.56,-187.63,57.82,711.15,4.21,5.96,0.83,9.81,110.79,0.6780840051478056,-0.9717883170515262,0.8767184482046848,-2.9931543546711947,-138.23000000000002,-26.37,-114.69,-4.0,-5.0299999999999985,-9.830000000000002,-112.37,-7.33,-75.99000000000002,498.65,-0.9303074906382668,-0.7000000000000002,1.4400000000000004,-0.11,0.4800000000000004,1.0
(주)단성일렉트론,85990,2009,109.66,33.57,-44.77,-32.5,30.82,8.71,-33.44,-87.36,-10.23,-68.61,102.19,114.23,8.38,3.3,0.31,4.54,73.57000000000002,0.5035605085753632,-0.2325815313189912,0.5332117670712928,-3.0503110583942283,59.56999999999999,-114.62,-85.32,45.68,-9.599999999999998,-26.58,114.56,-6.2,58.07,-132.81,-1.8538739159923419,-1.1399999999999988,-2.6800000000000006,-0.28,-8.91,1.0
(주)대경테크노스,37640,2003,77.29,51.5,12.51,-9.33,23.42,8.73,5.19,0.91,5.97,7.31,75.67,656.47,128.34,2.33,1.15,4.51,78.35,0.6101590096248842,0.04442505606405764,0.8678072694560401,1.6865881309924171,15.390000000000008,9.91,-3.26,32.42,2.7700000000000005,3.0500000000000003,10.44,3.65,14.32,117.35000000000002,1.0150395251945037,17.740000000000013,-0.4299999999999997,0.059999999999999824,0.09999999999999963,1.0
(주)도움,78610,2008,12.75,100.2,-43.53,4.28,-64.16,-6.41,-25.11,-147.88,-21.08,0.0,12.16,0.0,11.73,5.66,0.84,4.67,17.519999999999996,0.23609906042412884,-2.923686442565681,1.8521689987097711,-3.5164103621882203,-58.02,-28.98,8.57,-71.16,-12.83,-19.54,110.97,-15.259999999999998,-36.51000000000001,-225.86,-0.9299004623395436,1.4400000000000013,0.3700000000000001,-0.20000000000000007,-1.66,1.0
(주)동방라이텍,25690,2004,5.29,254.33,473.48,-18.12,-88.87,-12.55,-224.24,-343.18,-107.95,0.0,5.29,0.0,23.03,1.21,0.48,1.58,87.09000000000006,0.14848776764641589,-9.633233172408938,3.942292116680685,-18.230681324079093,-97.68,552.52,-24.89,-126.88,66.7,148.53999999999996,156.79,-87.79,-94.02,-340.51,-9.709272149411266,21.84,1.06,0.43,1.33,1.0
(주)동서정보기술,55000,2003,160.49,92.44,-28.0,-35.42,-70.71,-4.83,-39.25,-156.0,-44.82,0.0,154.29,0.0,91.88,2.67,1.14,5.18,70.14,0.6546038710435941,-3.1213478604330924,1.419715421513318,-26.16515749927753,-189.96,-11.329999999999998,-52.5,-49.24999999999999,-7.12,-31.130000000000006,6.9,-37.5,-192.48,-36.62,1408.9189423693165,-23.10000000000001,0.8999999999999999,0.2399999999999999,1.95,1.0
(주)디보스,80140,2008,41.14,83.55,-40.22,33.43,-51.54,12.43,-85.87,-282.55,-38.57,-378.95,15.28,2043.64,2.01,2.64,0.45,13.15,291.9600000000001,0.26823332277816164,-2.058895066503043,0.9533504700126116,-9.639121437101084,-128.07999999999998,-49.1,32.51,-65.02,0.08000000000000007,-74.65,-362.06,-31.91,-89.76,1932.93,-7.561680159863435,-0.18000000000000016,0.0,-0.13999999999999996,-10.08,1.0
(주)디에스,51710,2012,15.38,63.77,-26.15,-1.17,-54.96,-8.42,-11.66,-3.34,-36.78,-120.72,12.22,747.64,26.48,39.92,3.16,8.72,-18.93,0.126804704,-0.47200000000000003,0.88,-6.574994046729515,-36.66,14.14,36.96,-32.010000000000005,-5.37,-7.08,-41.88,-24.410000000000004,-18.82,-514.2299999999998,-0.4175317890894332,8.73,25.65,0.46,2.4800000000000004,1.0
(주)디에스피이엔티,16040,2008,22.03,72.67,10.85,2492.24,-13.77,0.14,-32.85,-151.89,-43.07,0.0,14.77,0.0,14.24,46.73,1.31,18.56,13.769999999999996,0.1890731363312552,-2.1677995463940247,1.4929457179822159,-3.042604561088882,-70.17,37.46,2478.12,11.760000000000002,12.63,-7.09,82.48,-18.86,-55.76000000000001,-199.15,6.184250457701409,7.56,5.8899999999999935,0.3700000000000001,12.9,1.0
(주)룩손에너지홀딩스,33550,2012,10.03,66.32,-58.53,-35.86,-35.71,20.96,3.09,-71.5,1.5,-126.54,10.03,441.68,0.0,4.06,0.48,5.84,27.52,0.08168334541083992,-0.8794834582573624,0.8153898259858426,0.1437644383756749,-22.629999999999995,-424.06,49.65000000000001,-27.46,8.4,4.68,-148.17000000000004,2.96,-22.629999999999995,239.97,0.4070675984448979,-102.55,-2.5200000000000005,-0.4400000000000001,-2.52,1.0
(주)리더컴,56140,2003,110.77,96.26,-81.23,-94.43,-52.3,-17.26,-239.75,-734.65,-19.27,-687.3,110.77,-851.74,0.46,1.35,0.08,2.37,917.4400000000003,0.8585340593371701,-1.9380085334391743,1.1330586270837468,-2.5061015353300418,46.25999999999999,10.86999999999999,-612.77,-11.449999999999996,91.91,-66.57,-436.44999999999993,21.44,83.00999999999998,-1567.26,7.0574123839147695,0.05000000000000005,-0.51,-0.15999999999999998,1.3,1.0
(주)마이스코,88700,2012,52.4,72.36,-3.02,-4.05,-12.46,-5.4,-14.13,-22.19,-8.34,-46.17,38.73,323.68,5.71,3.09,0.59,21.1,164.92,0.3014066290322581,-0.13978494623655913,0.7634408602150538,-1.8799253499828568,-52.09,-51.27,-10.05,-15.670000000000002,-6.11,-8.77,-29.65,-5.23,-29.42000000000001,116.25,-1.0104934187375365,1.2699999999999996,-0.27,0.010000000000000007,8.14,1.0
(주)맥시스템,36880,2004,17.26,227.95,-70.8,54.14,-62.59,-19.12,-64.57,-157.95,-68.84,-156.95,8.54,-14.81,3.88,8.38,1.07,5.48,70.87,0.5117671178347352,-9.97297892595576,2.970300753700758,-3.240240709567402,-122.96,-35.32,145.06,14.289999999999992,9.689999999999998,-15.879999999999995,-156.95,-22.97000000000001,-72.12,-14.81,3.652531182178812,0.75,-0.5899999999999999,0.13000000000000012,-2.9000000000000004,1.0
(주)모닷텔,48150,2003,56.94,61.83,-54.37,-5.27,-22.64,-28.86,-69.23,-91.65,-26.81,-158.03,34.84,876.51,1.79,3.0,0.39,4.3,241.09,0.4962901415752858,-0.3028093898163688,0.897594341617225,-7.2156431356357,-41.59,-278.94,-119.9,-391.02,-50.16,-77.60000000000002,-177.0,-37.2,-27.739999999999995,663.11,-11.635680495652974,-4.57,-6.130000000000001,-0.85,-7.35,1.0
(주)모디아,46000,2003,63.16,97.32,0.0,0.0,0.0,6.51,-100.87,-306.14,-141.72,0.0,23.36,0.0,4.1,10.42,1.41,7.24,73.67,0.5440273721774113,-3.094365591906373,1.6443742022574026,-6.46265994858766,-73.00999999999998,14.17,13.4,16.33,-9.24,-79.23,115.56,-128.8,-63.39,-339.54,-1.012155250806149,1.2299999999999995,8.219999999999999,0.8099999999999999,1.4000000000000004,1.0
(주)미디어코프,53890,2008,14.51,138.4,-19.25,0.0,-65.93,-60.51,-219.21,-551.94,-109.01,0.0,12.92,0.0,4.31,4.18,0.5,10.35,136.76,0.3589518642569552,-6.633260607354248,2.502377220170047,-9.140905946116431,-106.41,-4.52,96.12,-38.76000000000001,-61.73,-214.48,157.25,-107.37,-85.31,-262.74,-8.905592442132312,1.5999999999999996,2.38,0.15000000000000002,-9.01,1.0
(주)바이오시스,35960,2003,62.39,51.45,63.8,-9.63,-27.02,20.22,-81.85,-169.87,-60.31,-426.05,37.93,4009.45,3.55,3.65,0.74,11.47,170.88,0.4865685267269584,-1.8228974882660092,0.9756657768496394,-20.28541272157204,-105.44,92.66,-5.610000000000001,-8.809999999999997,1.34,-51.31999999999999,-388.84,-49.62000000000001,-70.37,3905.52,-17.142845938761347,2.01,2.15,0.39,3.5800000000000014,1.0
(주)보홍,41320,2009,392.05,22.37,-13.62,-25.35,62.53,18.55,-80.37,-129.19,-18.38,-47.5,391.56,53.0,9.11,2.39,0.23,31.36,181.25,0.8637078974075733,-1.3915478506554717,0.3464090656071112,-10.446997492184547,222.59,45.89,-212.05,111.32,14.05,-16.400000000000006,72.9,-3.3199999999999985,248.14,-22.04000000000001,1.2915040303349183,4.199999999999998,-0.7799999999999998,-0.00999999999999998,23.89,1.0
(주)블루멈,33880,2008,24.7,57.43,19.86,-4.07,-37.73,-4.58,-173.47,-661.07,-32.65,-212.68,15.9,609.09,2.77,5.67,0.19,6.04,135.87,0.19850119701771587,-1.6416242960395817,0.8589734072064267,-6.398097985133593,-151.47,92.37,-175.32999999999996,-216.18,-30.340000000000003,-58.61,-187.73,-11.119999999999996,-92.21,593.0,99.60977451870667,-0.20000000000000015,1.58,0.0,-2.53,1.0
(주)블루스톤디앤아이,33720,2008,57.43,36.19,-90.16,4207.76,506.55,86.76,-1688.11,1343.76,-10.37,14.82,57.43,75.95,3910.48,0.31,0.01,0.23,-402.9500000000001,0.050353341370178516,-0.31587091105241794,0.43165362223278975,-2.6138155928611355,20.94,-27.3,4255.440000000001,279.64,81.99000000000002,-1575.08,14.82,27.82,20.94,-28.700000000000006,12.923025775832446,3910.48,-3.44,-0.33,-2.05,1.0
(주)사라콤,40020,2008,60.64,57.13,21.42,53.14,8.13,6.44,-9.19,-123.78,-9.58,0.0,52.48,0.0,7.97,4.16,1.04,9.15,93.69000000000004,0.6437080977498361,-1.1721797057287298,1.1047222656428712,-2.5531015072460423,-261.39,28.67,56.66,18.86,-9.54,-9.56,4.93,-9.89,-165.05,-32.05,-4.54440585507213,2.81,1.12,0.20000000000000007,2.99,1.0
(주)사이노젠,64060,2009,12.66,101.75,-49.47,-50.95,-82.22,-39.14,-282.53,-3274.86,-17.7,0.0,12.23,0.0,3.07,3.14,0.06,4.37,151.76999999999995,0.1897265384988978,-18.120529096142963,1.5031443934023738,-3.5406200726883106,-252.63,-14.310000000000002,-64.52000000000001,-103.77,-23.24,-90.05999999999996,60.81,-2.28,-241.11,-24.12,9.256183328747179,0.56,0.16000000000000014,-0.020000000000000004,-1.3899999999999997,1.0
(주)삼우이엠씨,26250,2012,34.29,113.01,-67.89,-19.4,-57.11,-96.26,-127.19,-196.04,-44.5,0.0,34.1,0.0,27.56,3.05,0.35,2.62,-6.6599999999999975,0.5188634747462084,-1.1366709373249826,1.555395999331126,-5.705521314386378,-52.02,-51.62000000000001,32.36,-63.01,-101.13,-124.22,47.13,-42.12,-49.78,-295.0,-5.144468262413741,5.049999999999997,-1.0300000000000002,-0.4500000000000001,-6.489999999999998,1.0
(주)성진산업,37650,2004,13.68,209.53,-59.19,-10.81,-84.43,1.55,-40.85,-178.53,-31.61,-203.49,13.39,-139.69,5.63,2.65,0.77,4.07,112.92000000000002,0.3792858730635133,-5.6220932696624075,3.5194518660880814,-7.418331309506879,-152.54999999999995,-102.95,-2.01,-98.57,-4.71,-35.82,-168.06,-25.74,-120.71,-283.78,-5.775983613025197,-1.5499999999999998,-1.0700000000000005,-0.3999999999999999,-4.16,1.0
(주)소예,35010,2009,275.97,18.62,206.46550919999999,16.32692333,-56.42774835,14.86,2.1,-55.06,6.9,-266.84,265.71,47.7,102.81,15.45,3.28,794.39,26.72,0.8589838287847306,-1.1169734116114505,0.3229388408189556,2.8617072191687765,18.80000000000001,200.5855092,109.46692333,-125.54774835,-1.75,-1.31,-261.94,2.75,16.699999999999992,-6.849999999999994,0.12517818278856474,74.58,8.44,2.06,762.92,1.0
(주)솔빛미디어,44440,2004,25.47,70.39,-73.55,-35.5,-59.06,-140.85,-193.66,-329.95,-37.58,-167.36,25.47,5782.96,38.95,1.13,0.19,268.56,330.52,0.24398814984734646,-1.316481092622597,0.9830017986676096,-5.839260040563503,-90.99,-64.45,-35.32,-70.5,-165.13,-197.2,-169.98000000000005,-39.51,-89.32000000000002,5695.09,-6.4333416231129466,-19.8,-1.39,-0.36000000000000004,-21.769999999999985,1.0
(주)슈마일렉트론,56500,2004,91.82,46.76,-52.43,-3.28,-20.29,-4.76,-21.67,-24.23,-26.74,-71.94,68.24,99.94,6.16,6.16,1.23,22.08,101.96,0.4167286788041165,-0.13295347065556215,0.4998590465955889,-9.536459333857245,-45.81,-47.74,-6.0,-32.58,-12.79,-23.180000000000003,-75.99,-30.46,-13.960000000000008,-87.44999999999997,-10.589281381830157,-4.24,-1.34,-1.2400000000000002,-1.5500000000000007,1.0
(주)신한에스아이티,54530,2003,271.68,73.08,3.37,26.34,-40.12,19.42,-3.21,-157.36,-1.15,-200.87,271.68,601.78,0.0,3.07,0.36,17.64,98.06,0.24504027380890625,-0.6841988261884938,0.8575047094649204,-0.2292990252453635,-544.3299999999998,-13.709999999999996,-55.13,-99.19,-0.25,-5.02,-201.46,-1.77,-544.3299999999998,426.19999999999993,-0.4404099273005919,0.0,0.52,0.01999999999999996,-2.5700000000000003,1.0
(주)쌈지,33260,2009,142.89,15.37,-42.74,-11.75,7.06,47.81,-19.13,-22.38,-13.36,-54.82,96.55,157.8,2.35,5.59,0.7,6.74,166.51,0.7152396255463095,-0.15189908974236782,0.6121086265911766,-3.032650728525893,34.98999999999998,-31.620000000000005,4.199999999999998,29.34,0.4600000000000009,-11.16,24.54,-4.559999999999999,51.21,-313.65,-0.5913686966189382,-0.5699999999999998,-1.9000000000000004,-0.4000000000000001,-0.9500000000000002,1.0
(주)써미트테크놀로지,39000,2003,60.55,106.15,-46.06,-21.08,-30.83,-12.79,-44.09,-69.18,-44.51,-189.0,43.64,944.06,4.28,4.51,1.01,38.85,156.72,0.6182409773207936,-0.9771354997778464,1.1896433987421806,-5.321320115527267,-39.11,-37.61,-16.689999999999998,-60.59,-20.35,-38.84,-105.3,-35.129999999999995,-13.299999999999995,428.52,-3.4549362468241247,-2.4399999999999995,-4.51,-0.78,-24.14,1.0
(주)쏠라엔텍,30390,2009,168.64,0.0,168.61,1219.46,268.21,-0.74,-42.24,-90.92,-24.44,43.30924521,168.04,29.52,538.6,43.01,0.58,1235.64,8.87,0.38364849540716495,-3.49055021896575,0.2279085838152907,-16.47721564069881,153.48999999999995,242.0,1317.99,357.2999999999999,45.92,145.51999999999995,43.30924521,-5.82,152.89,29.52,-12.093716673228196,536.5,40.41,0.48,1195.42,1.0
(주)쓰리디월드,65340,2008,126.54,62.66,-63.47,-9.4,-0.02,5.52,-36.07,-52.66,-19.77,-80.35,113.07,287.89,4.66,0.84,0.55,9.16,473.43,0.9023006158646194,-0.17459738171147424,0.7421949914325793,-4.0733177659740285,-76.64,-51.91,-26.81,-47.91,-12.2,-43.64,-93.86,-33.33,-58.16,170.81,-8.449287878444345,-7.0600000000000005,-2.29,-1.24,-8.11,1.0
(주)쓰리소프트,36360,2008,113.45,58.1,-44.39,-55.88,-28.28,-14.87,-118.04,-185.62,-59.46,-343.78,92.55,558.64,2.18,2.05,0.5,4.06,255.38000000000005,0.9596262380903412,-1.644432473655905,0.8481710794119771,-10.11446699652572,12.25,-92.49,-83.89,-41.02,-16.95,-86.28,-255.9,-33.27,34.87,379.47,1.3995588988115075,-0.96,-0.6200000000000001,-0.31999999999999995,-2.6500000000000004,1.0
(주)씨모스,37600,2003,163.95,22.19,-53.55,-11.08,5.47,-24.68,-140.48,-180.43,-26.51,-63.65,150.86,69.31,2.7,1.01,0.19,1.76,289.93000000000006,0.5898870190481984,-0.33170968551217805,0.4093668035191707,-12.438841646499956,61.50999999999999,-17.769999999999996,-19.78,27.78,-20.9,-96.64,16.890000000000008,-10.510000000000002,68.41000000000001,-40.61,-1.9743528756174449,-1.95,-1.5599999999999998,-0.16999999999999998,-3.37,1.0
(주)씨엘엘씨디,35710,2008,46.11,67.38,-19.59,-18.17,-45.26,19.21,-164.53,-731.52,-17.27,-199.11,45.45,3553.62,23.35,0.61,0.1,1.07,270.80000000000007,0.3021592123575849,-1.1269517160250302,0.9726298697592336,-2.7044198064811744,-7.43,-70.8,-2686.49,-58.35,0.8200000000000003,-92.02,-100.48000000000002,-9.5,-6.849999999999994,3481.75,1.051767034022221,-3.6899999999999977,-0.7000000000000001,-0.009999999999999995,-0.8899999999999999,1.0
(주)아구스,78670,2009,138.62,26.99,-6.03,10.13,37.04,22.6,-10.79,-24.16,-5.4,-20.99,110.53,72.67,5.5,4.81,0.5,10.34,107.04999999999998,0.4776830759863182,-0.014964238659824313,0.42086127068383,-4.1261945295511415,-66.53,-15.240000000000002,-77.22,20.79,-13.909999999999995,-26.75,-5.309999999999999,-16.240000000000002,-60.77000000000001,-1.9500000000000028,-33.65632205436655,-2.2,0.34999999999999964,-0.18000000000000005,0.6400000000000006,1.0
(주)아이드림,66850,2008,133.12,66.59,329.59,-63.52,22.82,16.26,6.01,-50.32,4.94,-127.97,60.4,1253.3,2.86,3.3,0.82,6.29,180.29,0.8806451211264649,-0.1822956937874229,0.9261066592781008,0.8812338644649084,-84.34,333.41,-63.53,-11.22,-42.6,1.66,-130.24,3.88,-135.6,1194.63,0.4124091999071942,-1.2100000000000004,1.96,0.58,-121.12,1.0
(주)아이디에이치,26230,2008,44.07,48.02,-15.95,-1.02,-26.39,-2.46,-14.97,-118.83,-13.69,1010.48,42.31,2152.77,36.53,1.68,0.91,3.51,123.28000000000002,0.7691411007580676,-1.123539667490446,1.8686238680367415,-4.487388630408748,-82.6,-35.91,-46.22000000000001,-59.05,-17.53,-23.16,1014.31,-22.52,-80.95,1932.44,-8.84697048870408,-18.55,-0.3699999999999999,-0.17000000000000004,-0.92,1.0
(주)아이씨코퍼레이션,80570,2008,76.51,34.52,87.38,-6.43,-34.57,0.92,-21.03,-55.15,-21.07,-120.74,76.08,236.79,606.44,7.0,1.0,12.94,24.55,0.3717992437947344,-1.1049012240947078,0.7030769053817837,-11.372923738314867,-70.77999999999999,44.31999999999999,-3.93,-41.66,-10.45,20.57,-65.71,-2.0300000000000007,-70.73,159.16,2.571898454557404,290.61000000000007,4.6400000000000015,0.54,2.85,1.0
(주)아이엠아이티,38100,2004,52.9,110.58,-86.43,26.99,-37.21,-2.32,-96.05,-133.23,-40.9,-190.79,37.31,-368.6,4.4,1.48,0.43,3.73,231.5,0.5514882668747163,-1.1101668887762324,1.3723061555554092,-9.723056285818657,-60.88,-93.01,29.0,10.939999999999998,-2.3,-74.49,25.120000000000005,-3.280000000000001,-68.25999999999999,-6081.72,9.938176579265194,-21.56,-3.62,-1.31,-13.68,1.0
(주)아이텍스필,8030,2004,59.61,87.0,-2.17,6.71,-20.87,10.19,-1.69,-20.1,-1.97,-174.45,42.15,5546.16,5.35,38.82,1.17,13.55,50.62000000000001,0.5687886169144915,-0.1445019141418073,0.9822888388438472,-0.3115987696355855,-30.090000000000003,38.86,-3.0100000000000007,-60.11,-3.7200000000000006,-4.33,-182.85,-5.25,-3.410000000000004,5205.25,-1.5444862170776965,-0.9300000000000006,18.5,-0.07000000000000006,-0.10999999999999943,1.0
(주)아이티센네트웍스,57110,2004,84.42,55.27,-30.04,-10.47,-36.52,10.43,-12.91,-17.26,-16.4,-172.64,69.84,4322.82,9.23,2.16,1.27,3.46,103.23,0.8204309625653412,-0.5207503387480954,0.9773899576421674,-5.652149860373341,-29.289999999999992,-62.46,5.799999999999999,-52.38,-0.8399999999999999,0.6099999999999994,-90.2,5.150000000000002,-27.05,3905.37,2.9675668700748714,-7.32,-0.2999999999999998,-0.3200000000000001,-3.2,1.0
(주)야호커뮤니케이션,59720,2008,13.38,0.0,-34.52,-97.84,-64.99,41.82,-45.22,-250.08,-17.24,-249.37,13.38,496.25,228.96,9.34,0.38,9.94,3.9300000000000064,0.10939783344908573,-3.4645768339204457,0.8322851655881173,-17.815701153474468,-278.22,-42.90000000000001,-61.55,-31.62,4.049999999999997,41.86,-151.11,10.14,-276.93,377.71,-0.6248019599323804,194.35,4.07,0.07,-27.89,1.0
(주)업필,54370,2004,44.48,64.96,-92.97,-82.41,-56.09,-33.53,-663.23,-1719.64,-42.58,-358.34,43.68,-298.06,1.77,0.6,0.06,0.91,419.03,0.6693627033226923,-2.7832906076135457,1.5048849400916575,-3.6208889384073215,-16.96,-151.16,-76.39999999999998,-33.17,-8.740000000000002,-615.6800000000002,-22.429999999999946,-15.369999999999996,-9.71,-799.0,2.152227150330261,-4.01,-5.04,-0.51,-14.48,1.0
(주)에듀언스,9010,2012,26.11,40.0,-44.4,5.84,-59.08,49.51,-11.31,-156.41,-5.23,-228.84,26.11,1826.24,0.0,133.76,0.46,0.0,2.73,0.2284321330641932,-3.445116848315237,0.9480855342127376,-1.3265059668140542,-20.11,-44.14,-20.56,-21.95,3.3399999999999963,12.69,-136.89,5.629999999999999,-20.11,1690.6,2.1820895392152466,0.0,-67.05000000000001,0.010000000000000007,0.0,1.0
(주)에버리소스,20070,2009,820.35,7.63,113.43,97.81,65.57,57.66,16.54,286.67,4.47,125.68,820.35,14.39,0.0,2.07,0.27,7.54,127.87,0.7646132098478611,-1.5237067518894565,0.12576779783715442,7.048444325296075,719.62,94.65,133.3,18.649999999999988,49.92,84.15,680.28,18.0,719.62,-413.96,74.20513888596552,0.0,0.2899999999999998,0.07,4.01,1.0
(주)에스비엠,37630,2012,1365.54,3.52,6.58,134.69,13.71,39.36,26.1,23.08,19.42,19.33,1183.85,11.3,6.8,9.35,0.74,51.55,85.64999999999998,0.8717498761955202,0.7081423095997004,0.10156343347703817,160.92173430915946,24.460000000000036,-37.41,132.42,-28.11,-4.950000000000003,-6.030000000000001,-13.380000000000004,-8.689999999999998,0.3599999999999,-2.6999999999999997,-7.844356394884357,-1.8999999999999997,-3.530000000000001,-0.13,-19.27,1.0
(주)에스오케이,32610,2003,203.59,69.54,19.8,-1.68,8.24,5.76,-3.05,-27.66,-1.93,-92.39,198.88,857.95,41.46,7.55,0.63,51.24,50.01,0.601910183670457,-0.3465995314927483,0.8956101133064196,-0.4717700114598534,-93.58,-8.439999999999998,-1.04,16.2,-0.8300000000000001,-0.5899999999999999,-77.16,-0.6299999999999999,-90.74,603.3100000000002,-0.17469880223901355,10.970000000000002,-1.54,0.09999999999999998,-19.6,1.0
(주)에스피코프,48130,2009,98.63,16.54,553.5,45.36,35.5,28.7,-25.98,-142.31,-5.71,-52.97,98.14,77.73,181.96,1.69,0.22,2.59,77.65,0.4256666150303706,-0.27180724669652445,0.4373474808230751,-1.7285433819564506,-8.560000000000002,643.8,84.52,54.23,58.73,664.72,40.81,18.82,-9.049999999999997,18.550000000000004,2.5320390051337616,180.75,0.56,0.18,0.11999999999999965,1.0
(주)에이스일렉트로닉스,38690,2009,76.4,26.5,-23.14,69.36,37.78,-4.87,-27.87,-60.48,-12.2,-48.42,74.44,91.34,30.41,19.71,0.44,102.51,26.96,0.23891732537576374,-1.253851155599379,0.4773583802125776,-5.895629353636807,38.59,-17.75,52.65,94.57,-10.75,-20.12,80.96,-9.03,44.75,19.090000000000003,-2.4939811760316384,11.11,7.66,0.030000000000000027,42.81,1.0
(주)에이엠에스,44770,2008,61.23,72.61,-41.11,5.16,-42.62,8.62,-29.28,-182.2,-18.09,0.0,42.09,0.0,7.7,6.77,0.62,8.69,59.31,0.2767444058230074,-2.2307982701308693,1.0624718321852715,-3.4690311982235085,-289.17,-80.68,-12.78,-31.989999999999995,-9.910000000000002,-29.77,56.74,-18.47,-262.0,-78.68,-3.672932853363366,-1.8199999999999996,-6.700000000000001,-0.16000000000000006,-4.08,1.0
(주)에프아이투어,47370,2008,35.29,92.58,65.3,520.78,8.2,98.71,-2.37,-134.15,-2.18,0.0,35.29,0.0,144.3,37.07,0.92,176.44,10.31,0.3874837706883773,-0.9092102513568884,1.3356567905245358,-0.4893720196060967,-2325.5,111.83,522.72,43.62000000000001,92.61,49.54,66.36,21.42,-2258.85,-8.4,8.815092036114988,124.78000000000002,33.39,0.47,167.95,1.0
(주)엑스씨이,81500,2008,74.35,31.04,-36.07,25.85,65.29,52.69,-47.37,-697.68,-7.92,-180.18,74.35,88.39,14.03,2.71,0.17,67.89,155.22000000000003,0.3470459387858449,-0.8118028338738046,0.4691794995105641,-2.731369097556175,-430.6,2.5600000000000023,-84.03999999999998,58.61000000000001,10.299999999999997,-27.15,-172.31,-0.6799999999999997,-392.28,69.28,116.00820003252292,-7.42,0.6099999999999999,-0.19,54.5,1.0
(주)엔에스아이,53250,2004,63.41,79.95,-92.19,-3.59,-38.84,-31.6,-247.45,-271.25,-21.85,-187.71,63.41,1073.91,4.89,0.5,0.09,0.99,433.38,0.3136021013631468,-1.289686224500324,0.9148145482796618,-3.3078538724829234,-134.54,-106.54,-5.99,-13.190000000000005,-35.79,-233.08,-19.950000000000017,-10.68,-126.23,522.6800000000002,-0.9256963723322916,-17.689999999999994,-2.36,-0.6900000000000001,-3.84,1.0
(주)엔플렉스,40130,2003,38.68,20.37,25.86,-61.12,-36.46,26.65,-36.39,-375.94,-25.64,-671.9377987,31.8,-297.1095812,15.66,11.07,0.7,12.37,26.8,0.5801469694734009,-3.4357251767047705,1.5073320183547292,-75.08471856484529,-267.24,5.669999999999997,-76.49,19.11,10.43,47.53,-474.58779869999995,-2.0,-268.56,-375.1295812,-68.40303109794415,-55.46000000000001,5.53,0.4199999999999999,-5.3100000000000005,1.0
