회사명,거래소코드,회계년도,유동비율,차입금의존도,매출액증가율,유형자산증가율,총자본증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본영업이익률,자기자본순이익률,당좌비율,부채비율,재고자산회전률,매출채권회전률,총자본회전률,매입채무회전률,현금순환주기,WCTA,RETA,TLTA,이자보상배율,vol유동비율,vol매출액증가율,vol유형자산증가율,vol총자본증가율,vol매출액총이익률,vol매출액영업이익률,vol자기자본순이익률,vol총자본영업이익률,vol당좌비율,vol부채비율,vol이자보상배율,vol재고자산회전률,vol매출채권회전률,vol총자본회전률,vol매입채무회전률,부도
(주)리드,197210,2013,126.58,33.45,83.97,-7.6,66.56,18.21,8.9,6.57,22.51,0.0,126.58,317.92,45.33,6.66,2.27,9.42,24.1,0.8330634758521899,-0.06845891168775473,0.7775079589743731,11.64186948186177,58.96,82.36,22.92,68.85,11.050000000000004,18.26,0.0,12.060000000000002,78.74,97.07000000000002,28.457524432585355,19.709999999999994,3.62,0.3900000000000001,8.44,0.0
(주)리드,197210,2017,117.84,40.0,5.65,-32.52,-17.25,0.0,-26.78,-60.23,-15.43,-56.32,117.84,317.92,60.88,1.95,0.79,2.86,124.67,0.8330634758521899,-0.4821400596028404,0.7775303298718632,-6.827532996503622,-17.94999999999999,22.68,-15.050000000000004,-72.03,-15.05,-24.18,-47.95,-17.2,-14.509999999999993,97.07000000000002,-9.811898485799462,19.709999999999994,0.09000000000000008,-0.11,-0.02000000000000001,0.0
(주)리드코프,12700,2000,126.08,30.85,-0.01,3.2,15.3,8.43,-1.8,-5.44,-2.59,-22.69,102.88,90.08,26.96,19.38,1.44,10.25,2.6300000000000026,0.4363024188758057,-0.03009112896039827,0.473917066390984,-0.5716620731904946,74.42,-100.64,-54.94,-49.53,1.2599999999999998,-4.2700000000000005,-21.36,-7.3599999999999985,54.37,-114.36,-1.7422449490585303,-18.3,-1.6199999999999974,-0.49,0.3300000000000001,0.0
(주)리드코프,12700,2001,149.38,38.28,-7.91,-32.52,-12.21,8.71,-0.31,-4.38,-0.4,-10.88,115.11,85.77,14.83,19.38,1.32,16.34,12.209999999999996,0.4314173752171465,-0.09617180622651783,0.4617005591003093,-0.12264377480983205,23.3,-7.9,-37.63,-27.51,0.28000000000000114,1.49,11.81,2.19,12.230000000000004,-4.310000000000001,0.44901829838066254,-12.13,3.62,-0.11999999999999987,6.09,0.0
(주)리드코프,12700,2005,259.71,19.76,83.97,-13.63,-4.04,28.15,6.68,3.74,6.76,5.24,246.52,30.97,55.37,19.38,1.01,72.14,8.389999999999999,0.485950236315863,-0.3126848119322005,0.2364400738030677,3.887604441322879,115.68999999999996,82.36,-11.260000000000002,5.069999999999999,-14.9,18.26,18.57,12.060000000000002,106.47,-15.420000000000002,7.3972739010546755,19.709999999999994,-4.560000000000001,0.3900000000000001,15.96,0.0
(주)리메드,302550,2017,544.6,39.31,0.0,0.0,0.0,56.46,7.44,5.07,4.71,8.03,366.8,150.55,3.56,15.54,0.63,19.55,107.21,0.5436605479889692,0.07207761379678303,0.6008849013965277,6.671420774445593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936840585972325,0.0,0.0,0.0,0.0,0.0
(주)링네트,42500,2001,234.12,5.3,0.0,0.0,0.0,13.6,2.96,2.9,5.66,9.21,221.34,65.95,38.26,3.57,1.91,6.48,55.42,0.8330634758521899,0.12900476283067872,0.3974116996730575,20.157778106071802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.98271041522371,0.0,0.0,0.0,0.0,0.0
(주)링네트,42500,2005,178.15,23.15,22.15,52.93,25.29,18.77,5.26,6.01,8.15,19.55,160.28,121.73,15.18,4.32,1.55,7.43,59.32000000000001,0.8330634758521899,0.2009425978263364,0.5489964788627657,6.34318902367915,-7.5,33.47,32.489999999999995,33.07,0.16000000000000014,1.71,3.4200000000000017,3.29,-0.8400000000000034,24.960000000000008,1.0246615335867881,1.75,0.7400000000000002,0.17999999999999994,0.79,0.0
(주)링네트,42500,2011,152.02,22.57,16.59,-12.99,3.47,14.5,5.48,2.89,7.21,10.25,144.18,170.91,27.22,3.8,1.31,4.61,30.349999999999994,0.8330634758521899,0.22127144764403087,0.630879200358368,9.487038291272807,0.6500000000000057,9.05,-42.18,-42.33,-1.1500000000000004,0.7700000000000005,-9.9,0.7999999999999998,0.7400000000000091,1.6500000000000057,3.856108336836524,-1.91,-0.33999999999999986,-0.05000000000000005,-1.2999999999999998,0.0
(주)링네트,42500,2013,190.59,6.63,23.69,11.36,10.52,13.83,5.86,5.85,8.66,17.84,181.19,98.84,36.37,3.72,1.48,4.39,24.90000000000001,0.8330634758521899,0.3207913017039449,0.4970870731126295,27.624220924789988,11.580000000000013,13.900000000000002,-6.850000000000001,-2.24,-0.08000000000000007,0.6000000000000005,1.0300000000000011,1.6500000000000004,8.669999999999987,-16.53,13.115526389009727,3.479999999999997,-0.029999999999999805,0.1499999999999999,0.1999999999999993,0.0
(주)링네트,42500,2017,244.61,1.86,16.09,-8.34,-2.77,9.87,3.55,3.18,6.09,8.84,234.09,54.0,50.35,4.71,1.71,5.19,14.47,0.8330634758521899,0.4590602838232501,0.35065188524297697,277.9353558792775,31.11000000000001,-11.1,8.629999999999999,-12.52,-0.5100000000000016,-0.05000000000000026,2.0,0.6099999999999994,28.14000000000001,-17.42,133.55075861963488,-3.030000000000001,0.41000000000000014,0.18999999999999995,1.0300000000000002,0.0
(주)링크제니시스,219420,2017,794.02,4.72,15.69,-0.12,25.57,41.38,22.74,20.68,22.51,23.92,687.55,15.36,153.59,5.01,0.86,32.87,62.14000000000001,0.7940021251171794,0.5977710306423195,0.1331742513769304,57.10375102322522,250.52,2.889999999999999,-19.39,-23.03,11.050000000000004,13.610000000000005,1.8000000000000007,9.4,217.87,-11.93,41.034704424148615,19.709999999999994,1.13,-0.15000000000000002,15.089999999999995,0.0
(주)마니커,27740,2000,93.61,29.88,0.0,0.0,0.0,12.45,5.12,2.79,8.23,8.58,76.27,91.07,26.86,10.19,1.61,15.84,26.37,0.32348117565503426,0.10872765481985347,0.4766225515630636,2.433305559740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875198965198101,0.0,0.0,0.0,0.0,0.0
(주)마니커,27740,2001,78.69,32.88,40.2,20.55,18.47,9.99,3.75,2.28,7.75,9.42,59.36,108.67,30.24,13.8,2.07,19.48,19.79,0.3069293213378655,0.12922353982982532,0.5207851822277816,3.1186723715238416,-14.920000000000002,40.2,20.55,18.47,-2.459999999999999,-1.37,0.8399999999999999,-0.4800000000000004,-16.909999999999997,17.600000000000012,0.6853668117834584,3.379999999999999,3.610000000000001,0.3900000000000001,3.640000000000001,0.0
(주)마니커에프앤지,195500,2011,136.16,36.71,14.37,0.05,24.07,11.49,2.46,0.96,4.56,5.28,99.65,169.98,11.39,7.16,1.85,11.1,50.12000000000001,0.5713795255276924,0.06464016222412479,0.6296048959993792,1.8683675683448435,20.06,-0.37000000000000105,-1.61,8.3,-0.35999999999999943,-1.84,-16.38,-3.8,27.20000000000001,-67.07000000000002,-1.1589846651095976,0.5400000000000009,-1.4399999999999995,-0.08999999999999986,0.4699999999999989,0.0
(주)마니커에프앤지,195500,2013,127.55,40.52,5.3,-3.3,-6.24,13.18,3.09,1.44,3.84,4.26,74.25,126.9,7.08,5.84,1.24,11.31,81.78,0.4256564182804574,0.0842428516386792,0.5592781426860226,1.6197412736382353,-24.85000000000001,-14.93,-90.97,-72.03,1.2899999999999991,-0.2200000000000002,-4.33,-0.9699999999999998,-29.129999999999995,-24.94,-0.4914563666919747,-1.709999999999999,-0.7199999999999998,-0.22,0.6500000000000004,0.0
(주)마니커에프앤지,195500,2017,91.74,25.95,6.77,1.88,-4.93,14.91,2.65,1.62,4.48,7.49,50.47,152.53,8.74,6.31,1.69,7.24,49.11000000000002,0.4662611236110787,0.13511950358907962,0.604002963010683,3.4600471757577966,-4.070000000000007,0.5899999999999999,6.02,5.84,-1.0500000000000007,-1.4099999999999997,-2.1500000000000004,-1.4299999999999995,-11.370000000000005,-47.10999999999999,0.3923987673111764,-0.4599999999999991,0.8199999999999994,0.24,-1.5999999999999996,0.0
(주)마이더스AI,222810,2017,80.91,21.3,0.99,-2.37,-19.95,26.44,-6.39,-35.61,-4.31,-44.04,73.55,89.27,33.79,2.86,0.67,3.47,33.37000000000002,0.3636343451011275,-0.01694593246876613,0.4716540751455167,-10.883565319661558,-18.66,0.99,-2.37,-26.22,10.63,14.86,-18.4,8.02,-23.64,9.920000000000002,26.13337623433669,-18.3,0.48,0.09000000000000008,0.6500000000000004,0.0
(주)마이스코,88700,2005,110.53,33.51,32.41,129.17,88.76,23.07,18.13,13.25,22.51,36.51,53.21,187.89,4.93,6.79,1.48,6.46,71.25,0.5516463582855144,0.27826916266585555,0.6526496982756905,25.78857309399405,-28.699999999999992,-61.51000000000001,119.96,37.26000000000001,-0.129999999999999,-1.2600000000000016,-46.67,-12.709999999999996,-17.520000000000003,13.049999999999983,-5.565531590657315,-2.41,-1.4400000000000004,-0.54,-1.4900000000000002,0.0
(주)마이크로컨텍솔루션,98120,2011,360.47,1.66,54.33,6.61,25.94,34.3,21.1,18.31,22.51,24.73,297.23,17.32,13.67,8.29,1.14,24.64,55.92,0.4588000998033855,0.6136718846290895,0.14763175736445336,277.9353558792775,-68.69999999999999,53.81,8.370000000000001,18.61,1.2699999999999958,7.810000000000002,11.15,12.060000000000002,-54.40999999999997,-1.6999999999999993,133.55075861963488,2.92,2.02,0.2699999999999999,8.5,0.0
(주)마이크로컨텍솔루션,98120,2013,441.26,1.36,9.46,7.46,16.93,30.12,19.45,18.31,17.61,18.99,361.31,14.06,10.59,10.81,0.91,23.25,52.51000000000001,0.4778064060058678,0.6136718846290895,0.1232817243168201,277.9353558792775,38.38,5.49,0.54,-1.9600000000000009,-2.7,-1.0300000000000011,-2.5800000000000023,-2.3500000000000014,29.86000000000001,-1.0199999999999996,-17.139778761932572,-1.2200000000000006,1.6900000000000013,-0.059999999999999935,3.66,0.0
(주)마이크로컨텍솔루션,98120,2017,713.84,1.23,-1.33,-5.55,-12.03,11.81,-0.84,-14.13,-0.49,-8.96,602.0,11.85,6.71,7.38,0.58,22.44,87.64,0.5128936411980939,0.6136718846290895,0.11421572065984074,-14.704375771241887,-211.32,24.29,4.170000000000001,-8.66,-2.6899999999999995,-2.27,-10.82,-1.27,-188.01,3.61,-61.844081808423866,1.33,0.9500000000000002,0.039999999999999925,4.690000000000001,0.0
(주)마이크로프랜드,147760,2011,208.94,26.29,6.98,3.47,-3.11,14.38,3.69,3.51,4.59,7.56,78.26,64.06,2.87,19.38,1.25,21.93,119.0,0.7169349164358682,-0.05316841800998517,0.3904777716027719,3.3013181553936213,26.44,-33.81999999999999,14.93,-29.7,-7.42,-5.85,-11.630000000000004,-7.630000000000001,-0.8199999999999932,-18.590000000000003,-4.51389647570752,-0.25,3.62,-0.030000000000000027,7.23,0.0
(주)마이크로프랜드,147760,2013,195.65,26.47,83.97,-19.82,7.2,18.62,10.66,10.62,22.51,36.51,84.59,103.57,4.25,19.38,2.2,16.4,76.89,0.7576378143569076,-0.2492461257717097,0.5087643669450305,16.23073151898812,81.42,82.36,-12.59,23.72,11.050000000000004,18.26,35.22,12.060000000000002,72.42,-114.36,42.61947697635897,3.15,3.62,0.3900000000000001,10.11,0.0
(주)마이크로프랜드,147760,2017,623.35,3.81,12.09,129.17,1.56,24.38,12.56,10.98,11.32,12.21,316.26,16.8,3.03,19.38,0.9,21.4,113.06000000000002,0.6629750992830554,-0.02314252446065199,0.14386369811214494,96.8756820731951,139.31,-10.4,119.96,-55.08,1.0399999999999991,0.4800000000000004,-2.1,-0.629999999999999,-3.4399999999999977,-14.2,51.343373629641206,-0.26000000000000023,3.62,-0.08999999999999997,4.949999999999998,0.0
(주)마인에스에이,39500,2000,396.27,2.29,22.32,3.28,60.22,50.8,22.74,20.68,22.51,31.84,371.71,28.69,29.58,7.22,1.1,10.15,26.89000000000001,0.5153604791618247,0.4988098007339181,0.22292666729930846,54.56303038017651,194.8,-22.66,5.529999999999999,9.479999999999997,7.689999999999998,6.330000000000003,-18.500000000000004,0.03999999999999915,189.61,-24.98,35.19455996957877,9.81,-3.910000000000001,-0.30999999999999983,0.7200000000000006,0.0
(주)마인에스에이,39500,2001,638.25,3.79,4.19,-2.3,23.8,46.45,22.74,20.0,20.03,20.95,543.26,23.27,12.86,4.53,0.83,15.85,85.91999999999999,0.6142900258183577,0.5505745635634623,0.1887903735757866,103.39173584380652,241.98,-18.13,-5.58,-36.42,-4.349999999999993,-4.850000000000001,-10.89,-11.81,171.55,-5.420000000000003,48.82870546363,-16.72,-2.6899999999999995,-0.2700000000000001,5.6999999999999975,0.0
