유동비율,차입금의존도,매출액증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본영업이익률,자기자본순이익률,당좌비율,부채비율,총자본회전률,RETA,TLTA,이자보상배율,vol유동비율,vol매출액총이익률,vol매출액영업이익률,vol총자본영업이익률,vol당좌비율,vol이자보상배율,매출채권회전률,매입채무회전률,부도
-0.8854376197146379,-0.2305387215104636,-1.5581306983803216,-1.351953425792713,-2.652168796615161,-2.1281406279700836,-1.8467330149734316,-2.4675379218866147,-0.7778177671559784,-0.21161481618336223,-1.418256929974141,-2.325673357182996,0.02403589291220803,-0.41341775030209854,-0.23503208269981146,0.4927894385823776,-1.5206704143686642,1.315715256855248,-0.1831148763238042,-0.126698984509888,-0.7953601997592376,-0.8749698263694183,0.0
-0.0035894047354073817,-0.9741493839419441,0.25232275696845596,2.3032744305362023,0.41095409527500865,0.3004244767237188,1.2250487043707967,0.6406818418100029,-0.7074495805774789,-0.34366704652690794,1.851969788204381,0.764416998210701,-0.23337498712079818,0.13976550354963274,0.15325393084780928,-0.040679323948546606,0.008533543683281896,-0.14261489851212905,-0.13332167931975453,-0.5689562643377906,1.073018850692332,-0.5423403911571676,0.0
-0.030255591730551777,-0.7687226940921513,-0.3526199233137728,1.4144383243448402,1.0183610772117706,0.5671737352716346,1.8040746514676318,1.1840535937217884,0.22651737174880168,-0.567066298256616,1.6584652486671905,1.1068830263095473,-0.7979263904679456,0.40030914351075886,0.004892117048377401,0.05991764270014155,0.0941113802479044,0.10424135593828253,0.0010131835527693758,0.35881439459943504,2.810565461493116,-0.8755523647848513,0.0
-0.7237835696198015,1.1995253149920866,-0.5144795867363938,0.20003280514597382,0.3139855576400475,0.13137001031914802,-0.09100857538658681,-0.018698112350433563,-0.7066776089103729,-0.019942965011443266,-1.0699487588071979,0.1827670304018514,0.32852335465273763,-0.3548896010233852,0.07347849383648551,0.37695050728994867,0.4540181695383727,0.3376815096033456,0.08652547704315477,-0.1064435114140567,-0.9330785572863803,0.22894047087614228,0.0
0.08365821679239503,-1.323318165311977,0.1488950569821865,0.03566766459849569,0.6167045964496979,0.3938716692086574,1.674529863303594,0.7360219160718253,0.3519330764355454,-0.6575416877593226,1.3295075314539662,0.4292374394375761,-1.0911131140604622,3.855877370683645,-0.27389484912395745,0.17728077045694493,0.30925566095709545,0.40744523368715735,-0.3052198311602455,3.4034416521099136,2.810565461493116,3.118913549839322,0.0
-0.8874052218618523,1.044464948548993,0.9225717493266072,-0.42897994425687486,0.34204244416386875,0.24945328082284315,0.4261891773592305,0.36099540018178955,-0.8512738404029018,0.2781551391304223,0.32328392586057514,0.15229443023641012,0.6886732415155884,-0.3391382335879912,0.15077696331747908,-1.0801813126516633,-0.4385506679019885,-0.43642750571126,0.0729366903363967,-0.17044247348232536,1.3782945432108318,1.3311031528754038,0.0
0.15444011508824418,-0.18243605308833577,-0.6291562208601429,0.28284754903720305,0.6939840909100476,0.44229430531448927,0.23972319439584283,0.29299059196706295,0.20846511122570985,-0.4976844003335385,-1.0118973969460408,0.6516242971244204,-0.6013488613319087,-0.29413697409033746,-0.22264724504816044,0.4562087234373996,0.0661186299697569,-0.03931092246494601,-0.5782573812038942,-0.18749490606742386,-0.16874167301073825,0.1934056275347285,0.0
-0.19118473577115125,0.9448641292278811,-0.22263223994734346,0.784161227707011,0.13481526475108369,0.22375530288948506,-0.11946917278626176,0.1593144738587035,-0.293732149444646,0.23518368727605413,-0.276580146704716,0.24004409430224982,0.6433609724822456,-0.3481417123655236,-0.45650714498071354,0.22148246792379345,-0.056249678389002356,-0.13322362796238513,-0.46954708754982877,-0.14912572413673758,-0.18939942663980963,-0.2732076432271153,0.0
0.01670796478322671,-0.840027826106129,0.4579282753701639,0.7538168940674769,0.8736466098783767,0.4728770228550146,1.8040746514676318,1.1840535937217884,0.22426083918341524,-0.39073516823351834,1.1166525379630567,0.5051686804703821,-0.3371103765747006,-0.08086335499625469,0.16316180096912997,-0.1809053986709614,0.44682003375256335,1.178871028844694,0.17077595462505574,0.16801291674142282,-0.2926881947851667,-0.30175202558333303,0.0
-0.2958818816045142,-0.4427563763139682,-0.6844634803694168,1.634434743231465,0.9135169223069648,0.4703284630599709,0.8648749372783583,0.4646693970189461,-0.1597059915478748,-0.5084926356883898,-0.547486502056783,0.13854758084041674,-0.6305074726328858,0.07491204654632325,-0.16268754827947832,0.6086283698748073,0.015731679469091268,-0.4270362351615161,-0.10274690922954852,0.144301416009544,-0.9284879453688089,-0.4974849331688255,0.0
2.0996219536253093,-1.323318165311977,-0.36386885745125225,-0.880351907144949,-0.7659584604873882,-0.6281008086038986,-1.0949806836578793,-0.7304151002839685,2.4576342545567247,-0.768151773769857,-0.8570937653162881,-0.6571273343846921,-1.5212637564047427,-0.6024174639269124,2.2152866935109548,0.17728077045694493,0.43402334791112435,0.6623511486087783,2.234136153284096,-0.3537335932080762,-0.864219378522809,-0.8056477549328896,0.0
0.5699148421737557,-1.0330044135407825,0.25326016814657926,0.5388778641207747,0.6624816218306695,-1.0791958923266478,0.07386660954946124,-0.6537430125908944,0.8489640651798848,-0.7630963088458137,-1.2247523904369502,-0.3452381002317414,-1.4995342685230393,-0.050983073450393254,0.4809823589125301,1.9240099186296302,1.62251554543476,0.839443678975378,0.6206618573809433,0.5704855730592626,-0.7792930580477376,-0.5370975454182704,0.0
