매입채무회전률,유동비율,차입금의존도,매출액증가율,총자본증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본영업이익률,자기자본순이익률,당좌비율,부채비율,총자본회전률,현금순환주기,RETA,TLTA,이자보상배율,vol유동비율,vol총자본증가율,vol매출액총이익률,vol매출액영업이익률,vol자기자본순이익률,vol총자본영업이익률,vol당좌비율,vol이자보상배율,vol총자본회전률,부도
-0.8612406386887098,-0.4810796507012438,-0.5409102466310705,-0.18028544542032626,0.5759073760895017,0.3691719745222929,0.9335470137750483,0.9744000735365931,0.6441005802707932,0.8647214854111407,-0.6252967690878437,-0.6497584081932126,-0.29729729729729715,-0.19048029291406432,0.874650297293967,-0.6870520079418365,-0.8303561527327747,0.37115049736408934,0.3992861081285004,0.03600747785093075,0.3695511297360351,0.4269435641561594,0.36599099099099097,0.42395961426444895,-0.3976306901976092,0.09375,0.0
-0.8261975413310725,-0.3866102143424188,-0.7799135519959319,-0.21816185696361362,0.2763106543515025,0.44951167728237773,0.9594822734946539,0.9889235506684362,0.7238340855362133,0.9174160574496992,-0.4029866152840381,-0.7269993575292628,-0.34234234234234207,-0.4304113719577861,0.9444213967920547,-0.8409497397239774,-0.7293881382812166,0.44097230504997464,0.17641254824574126,0.0805494594814273,0.3712792154490865,0.45745398152518374,0.3671171171171171,0.46931590188337335,-0.4744022345225332,0.10937500000000017,0.0
-0.9335876783948001,-0.1864396812795861,-0.9159928807526062,-0.35468946047678795,0.0945752569272798,0.9818259023354563,1.0,1.0,0.9312271652697186,0.9464643850682539,-0.04280356466985513,-0.7463647180922041,-0.47747747747747726,-0.6966185655825975,0.9850362599403152,-0.9157132140392829,-0.6316024381750189,0.6949261706543258,-0.1545895121738879,-0.08282532715597804,0.32984836047867994,0.38089137617153257,-0.04926801801801789,0.7430328134101354,-0.3238899788598027,-0.140625,0.0
-0.14031369224247547,0.3602657963600009,-0.8618866005593695,-0.3968789209535759,0.1055027969298816,0.83932059447983,0.9649629321523818,0.9903598122518859,0.6408768536428113,0.8969075499773567,0.32137081512576127,-0.7554885628803978,-0.6216216216216215,0.0926986861942708,0.9482563453071033,-0.9616212898095648,-0.6967333990526203,-0.0893108465924003,-0.08587016454337043,-0.10444607006421192,0.3048343197822614,0.42036949632526466,0.01604729729729737,-0.038146398291372674,-0.6631950397617788,-0.09375,0.0
-0.2604210823795392,-0.48369645114815807,-0.7037376048817696,-0.5897898368883312,-0.33758293222323404,0.03966029723991493,0.8632771402706074,0.9766061713287718,0.33096926713948005,0.8784369541308146,-0.9208615765750268,-0.7186662459560459,0.1261261261261264,-0.28964031875942275,0.8052448990432242,-0.8155953445631521,-0.876254758380444,0.6319744280909327,0.22859049885371013,0.23417052751361464,0.4110683889920942,0.5763603263434698,0.7944819819819818,0.5078117921170151,-0.3236318329492522,1.6653345369377348e-16,0.0
-0.0414017238943053,-0.8271147569903856,-0.8556826849733028,-0.16177854454203267,-0.35241316508390785,0.38309978768577485,0.8566709892099532,0.8960376415435791,0.44079088759939844,0.7861810183088569,-0.8088290954134123,-0.741650731618304,-0.8108108108108106,-0.8679732931294422,1.0000000000000002,-0.8950488950726576,-0.862932925801041,0.4701939362133534,-0.002814939493310964,-0.11533772250670565,0.4067481747094658,0.37903715191153664,0.4307432432432432,0.48855090285418423,-0.3495354361986824,0.328125,0.0
-0.8584145824501908,-0.6388521360736233,-0.9224002034070684,0.42620765370138003,0.5749967477559516,0.13002123142250516,0.7136845195860144,0.9090444264432993,0.06060606060606083,0.6875849129844085,-0.6511371847366068,-0.7397423274167735,-0.4144144144144143,-0.8031014430325221,0.7459643496924143,-0.8871753030776821,-0.9737901885553286,-0.0893108465924003,0.6178066687947994,-0.13273185401934484,0.47794530608718216,0.4858404692873036,0.49211711711711714,-0.038146398291372674,-0.5525706383242857,0.953125,0.0
-0.9335876783948001,0.9999999999999998,-0.9154843630816171,-0.6411543287327478,-0.3210615324573956,0.5456475583864118,0.6123412688703481,0.827464768503358,0.15581345368579425,0.5788962929417094,1.0,-0.7623618592875038,-0.8648648648648647,-0.6100366142580229,0.6236989025625058,-1.0,-0.8887640895439812,0.9999999999999998,0.24774369540613478,0.2840770543769813,0.23778459411586833,0.2674802777965073,0.28434684684684686,1.0,-0.3971055189166709,0.171875,0.0
0.229334463755829,0.9999999999999998,-1.0,-0.5741844416562107,0.021594900481332113,0.9999999999999999,0.987325976854004,1.0,0.7242639157532776,0.9186776217894806,1.0,-0.7641258026132213,-0.5405405405405405,-0.830368296360112,0.9630231991830486,-1.0,-0.3098300788347088,0.9999999999999998,0.13485591572593508,0.2840770543769813,0.4135741132760187,0.4750185422426,0.4563626126126126,1.0,-0.3200063391813685,-0.2968750000000002,0.0
-0.6724600819556308,-0.5967481109052954,-0.8144927536231884,-0.08312421580928489,0.3025887862625211,0.1774097664543523,0.905654375963397,0.9787088582869421,0.6909520739307975,0.9126609303228311,-0.7080136255720333,-0.7138534178302737,1.0,-0.7608442817144088,0.9355917602811583,-0.8023798248519806,-0.8145558589619937,0.37876004866296104,0.243274616210569,0.06559375762009273,0.36289799974078735,0.46251095677971815,0.2708333333333333,0.38572260695100646,-0.45452871711764997,0.5625000000000003,0.0
-0.7888935989826197,-0.8517538443444769,-0.4969743198576151,-0.30936323713927233,0.3583972941329517,0.1733333333333332,0.8976780602383108,0.968953769612152,0.501396948205459,0.842304457527334,-0.9208615765750268,-0.6065798127330857,-0.5405405405405405,-0.4907602842989447,0.8658818614187255,-0.643687990291963,-0.8478669626166395,0.4072421936499604,0.3375315592443192,-0.014711858896204133,0.352356676891174,0.4179084350347245,0.3108108108108108,0.4238042845123293,-0.39650396476622857,0.078125,0.0
-0.5181574113324854,0.9999999999999998,-0.9825069921179761,-0.6113550815558344,0.3309483543645115,0.8598726114649681,0.9989234420493749,1.0,0.8579411132602623,0.951931163873973,1.0,-0.7619056670480941,-0.3513513513513511,-0.6538444970923971,1.0000000000000002,-0.9996665155819981,0.9999999999999999,0.9999999999999998,0.37398067268347884,0.15207672925302781,0.360867499027952,0.3912750320275099,-0.06672297297297286,1.0,-1.0,-0.6562500000000001,0.0
-0.867457962413452,-0.6227691041133752,-0.6547165013984235,-0.07857590966122968,-0.031221542864576568,0.4488322717622079,0.9227324998164957,0.9814205201564951,0.5978938319363853,0.9079704988031314,-0.8367683996834464,-0.6369165966538299,-0.33333333333333304,-0.3325436140426449,0.9027387002583234,-0.6723171029098886,-0.8362286357241306,0.4998210920541015,0.014190777445659969,0.09534259936600831,0.3812157082991318,0.4894814914705684,0.4636824324324324,0.5238625331693743,-0.3751913557194125,0.40625,0.0
-0.5339833262681927,0.9999999999999998,-0.9451817950673786,-0.5156838143036386,-0.02107454143358918,0.49978768577494675,0.9446551344474077,0.9965874424777236,0.5686653771760156,0.8966487675486835,1.0,-0.7641258026132213,-0.7207207207207206,-0.11083351281499032,0.9464795461961105,-1.0,-0.7340683308040695,0.9999999999999998,-0.19272178531007872,-0.13386978785662032,0.3040566812113883,0.42785381970197556,0.04222972972972977,1.0,-0.4445184536461571,-0.171875,0.0
-0.8137628938815882,-0.7108876539942961,-0.7166539537248919,0.19298933500627347,0.0832574476388708,0.24721868365180452,0.8912187125345599,0.9094006193159948,0.48742746615087057,0.5788962929417094,-0.8169837938272031,-0.675343189620106,-0.3153153153153152,-0.5636441955632134,0.7545314348897693,-0.7229095718505981,-0.8506088998662409,0.38462822928842316,0.2739197306944484,0.1847516865805089,0.4324102475482786,0.2674802777965073,0.5996621621621621,0.43102711798589094,-0.3349268714253429,0.7187499999999998,0.0
-0.807545570156846,-0.7001558319367265,-0.7424866514111366,0.15056461731493087,0.931572785221803,0.2772823779193204,0.9171539722541655,0.9794442242176683,0.622179239200516,0.8956136378339912,-0.7347486494856004,-0.697620577311279,-0.009009009009008917,-0.7900064613396511,0.8792235325581876,-0.7639600167862137,-0.8175862835198685,0.38169413897569215,0.46922429553962675,0.0946923514589938,0.39123860543482974,0.4755242397680534,0.5487049549549549,0.4612387547731539,-0.34776517573266147,0.31249999999999967,0.0
-0.8688709905327116,-0.8530769456940402,-0.4001525553012968,-0.322223964868256,0.02887992714973331,0.42811040339702744,0.9295343886863546,0.9853731120341486,0.6125080593165702,1.0,-0.913911158517703,-0.46437708850509607,-0.3783783783783782,-0.5885418910187379,0.8492279164919145,-0.5494866399236258,-0.8393452810911239,0.46160635481023804,0.23921181694187288,0.05827846866617903,0.37132241759191276,0.47141123322769873,0.39695945945945943,0.489819429163161,-0.3937855960833977,0.21875,0.0
-0.9321746502755405,-0.8915350915880158,-0.5534197813374016,-0.688284190715182,-0.04266944191492131,0.2871337579617833,0.6868195052726872,0.827464768503358,0.4246722544594887,0.731513230251666,-0.895881361180883,-0.6992096469452227,-0.8648648648648647,-0.5710962739608013,0.7293394728736143,-0.7673576769974566,-0.855718412584779,0.5016340259058703,0.31495400330827933,0.21076160286109086,0.2665572212381736,0.5251500235992178,0.4439752252252252,0.5374279981878196,-0.3814301512327312,-0.078125,0.0
0.31920305214073785,0.9999999999999998,-0.5271802695143657,-0.25235257214554585,0.8778457135423442,0.761868365180467,0.6123412688703481,0.8446884174120864,0.06060606060606083,0.7358154881283562,1.0,-0.6722714952080807,-0.8648648648648647,0.018307129011414958,0.7688194871206654,-0.7180590442995134,-0.8990880294875832,0.9999999999999998,0.6178066687947994,-0.12037714378606842,0.36311401045491876,0.4268424246510687,0.38063063063063063,1.0,0.9999999999999999,0.21875,0.0
-0.8386321887805567,-0.6130663608832438,-0.7975082634121535,-0.24741217063989968,-0.35241316508390785,0.5769002123142248,0.9090308531721758,0.9831095637786319,0.5849989254244575,0.9605356796273534,-0.7366754980559476,-0.6715872068489662,0.027027027027027195,-0.7165194917079474,0.7861602932957859,-0.7169934310381562,-0.8430021067362361,0.6707378163688841,0.02852665486520209,0.06673169145736817,0.3785803775867285,0.6756793203425258,0.477759009009009,0.6210212931201864,-0.3788308572637524,0.765625,0.0
-0.67528613819415,-0.5956308253212197,-0.7615052123061277,-0.322223964868256,0.02887992714973331,0.28067940552016973,0.9211176628905581,0.9801566099630594,0.7586503331184185,0.9348838713851331,-0.5482916422943263,-0.6517124316186842,0.72972972972973,-0.7653241438724963,0.945859006508329,-0.6894626767121186,-0.7829986390535413,0.46160635481023804,0.23921181694187288,0.05827846866617903,0.37132241759191276,0.47141123322769873,0.39695945945945943,0.489819429163161,-0.33514876224223655,0.21875,0.0
-0.6337431114879185,-0.06224456793390387,-0.8630053394355454,-0.23462986198243418,0.2557564719656563,0.471252653927813,0.9647182598908761,0.9930714741214388,0.8147431764453044,0.9365983049750923,-0.3163472456387848,-0.7518466281691105,-0.1441441441441439,-0.6242946370880896,0.9541373524068332,-0.9422536857114929,-0.6079697180556493,0.42541924095322137,-0.19272178531007872,-0.06396813785255628,0.3429818118978703,0.410086979974378,-0.0650337837837836,0.2640735227493366,-0.7365527237890431,-0.46875,0.0
-0.01031510527059476,0.7863926376760457,-0.8047292143401983,-0.20161543287327482,0.8476648887732535,0.8416985138004245,1.0,1.0,1.0,1.0,0.7656814506417096,-0.7325953156660217,0.25225225225225256,-0.7741115657979755,0.9491768558666701,-0.860016855512248,-0.6204357422802809,0.9999999999999998,0.6178066687947994,0.08542631878403649,0.3692919168790774,0.6146247724361136,0.3392454954954954,1.0,-0.1973933216854052,0.15625,0.0
-0.7456549385332767,0.9999999999999998,-0.5596236969234681,-0.2029485570890841,0.1123975543124756,0.3447133757961782,0.6123412688703481,0.827464768503358,0.4541156243283905,0.8599663582842726,1.0,-0.7140587043380081,-0.8648648648648647,-0.7871203962954987,0.8496424464146706,-0.8029229139136955,-0.8534062825448221,-0.0893108465924003,-0.19272178531007872,-0.0667316914573681,0.4631269710977667,0.5633470433551345,0.4366554054054054,-0.038146398291372674,-0.38134580278183916,0.1875,0.0
1.0,0.9416953338625735,-0.9240274599542334,0.42620765370138003,0.3664628593729673,0.9999999999999999,1.0,1.0,0.9469159681925641,0.9684932393090511,0.8953652410281112,-0.7595030545872031,-0.5945945945945944,-0.6347189317251778,0.9136756203619153,-0.9847579326671019,-0.20826244729269416,0.28754085064764645,0.13311471603935104,0.22035275948955546,0.4260595325528148,0.5300047198435709,0.7167792792792791,0.41839363148016306,-0.32539880664748644,0.48437499999999983,0.0
-0.6540907164052564,-0.6535826644320957,-0.8000508517670989,-0.22780740276035139,0.04240926239104982,0.49842887473460706,0.9048714247265787,0.9784101158775845,0.600687728347303,0.89771624506696,-0.7516773904965077,-0.7008291293951271,0.5135135135135138,-0.76437648072367,0.9546147284627715,-0.7708900554115867,-0.8163586847682619,0.5311657641754727,0.18239066716967983,0.05584003901487449,0.37512420616062575,0.48219944710403884,0.446509009009009,0.5543848294608763,-0.3704413945943448,0.375,0.0
-0.03348876642645182,-0.6006586104495606,-0.7089244851258582,0.018271643663738957,-0.04149863405749968,0.47430997876857733,0.7873798047515352,0.9341732591073347,0.377176015473888,0.8254189040564147,-0.6083680280769364,-0.7081053956137117,-0.8468468468468466,-0.5180702132242085,0.8054428598319109,-0.7877719953174598,-0.8712397078969581,0.22873977242909252,0.006529498824690144,0.2840770543769813,0.47794530608718216,0.5112601982334299,0.5976914414414414,0.24558928224710377,-0.37491603659676925,0.296875,0.0
-0.8756535255051575,-0.6868366116844551,-0.9599288075260616,-0.292189460476788,-0.015870950956159757,0.13138004246284485,0.8942526485772307,0.9790535610669701,0.5151515151515154,0.9002393737465227,-0.6338643636238517,-0.7068812797712957,0.3423423423423426,-0.8147749300021538,0.9565718752342819,-0.7848016600177927,-0.7965162565104427,0.4564538059683688,0.15789779157839745,0.05957896448020813,0.3660949583099324,0.45536376508664284,0.34431306306306303,0.4886803443142839,-0.481823129720042,0.234375,0.0
-0.6393952239649568,-0.7709270530122609,-0.6440376303076532,-0.37954830614805524,-0.08507870430597111,0.3019108280254776,0.9085415086491644,0.9810873074691348,0.5359982806791319,0.8916672057967265,-0.8409317689158037,-0.7193353279071801,-0.4594594594594592,-0.49304329097566235,0.8977466638124484,-0.817509496445645,-0.842184192476111,0.4973879439898855,-0.08296816506573035,0.037633097618467094,0.36885989545081455,0.48472793473130604,0.36683558558558554,0.5282117662287231,-0.38969775376467863,-0.015625,0.0
-0.7874805708633601,-0.4701420128781866,-0.9855580981439105,-0.2365119196988708,0.1386756862234942,0.20033970276008478,0.9092265909813804,0.9803634316310761,0.5940253599828069,0.8949343339587243,-0.46963493101193965,-0.7457412553650109,0.10810810810810834,-0.8795175533060522,1.0000000000000002,-0.9128600606044116,-0.23991308948583023,0.44431192004007514,0.19556574479816585,0.03714541168820616,0.3665701818810215,0.4678376373811611,0.3552927927927928,0.4865316160766294,-0.09174082231190178,0.203125,0.0
-0.767980782817578,-0.694069565728735,-0.693770658530384,-0.4723180677540778,-0.2076232600494341,0.24959660297239902,0.8478627877957475,0.9566134100871524,0.33419299376746203,0.783593194022126,-0.6906719884389088,-0.6862385809380073,-0.33333333333333304,-0.6013784191255654,0.856747666743332,-0.7415902308252911,-0.8779212601022932,0.520073471529782,0.07089584723874742,0.11891408599528575,0.3650149047392753,0.408772166408199,0.3924549549549549,0.5755355640411625,-0.3843756765129529,-0.015624999999999861,0.0
-0.7145683199095662,0.28673076357648974,-1.0,0.42620765370138003,0.39638350461818656,0.027770700636942536,0.6123412688703481,0.8301879204655785,0.06060606060606083,0.5788962929417094,0.4995698998726903,-0.7549487353970964,-0.3153153153153152,-0.2188240361835021,0.5826497810110374,-0.9586598284253902,-0.9737901885553286,0.9999999999999998,0.6178066687947994,0.2840770543769813,0.47794530608718216,0.6756793203425258,0.19453828828828817,1.0,-0.48372734054436406,1.0,0.0
-0.9132400734774622,-0.6989209373438007,-0.7584541062801933,-0.322223964868256,0.02887992714973331,0.6806794055201697,0.9185241369185975,0.9785939573602661,0.6572104018912531,0.9180306657177979,-0.7629288098269278,-0.5220625971784509,0.18018018018018056,-0.5850958432048243,0.8820169005491295,-0.5919087402045119,-0.813256787165886,0.46160635481023804,0.23921181694187288,0.05827846866617903,0.37132241759191276,0.47141123322769873,0.39695945945945943,0.489819429163161,-0.37839320229392676,0.21875,0.0
-0.24289953370072048,-0.7723089588662493,-0.40737350622934154,-0.31916562107904645,0.4931702874983738,0.3265392781316347,0.9353575885101906,0.9844079442500704,0.9041478615946703,1.0,-0.8497058115129204,-0.46437708850509607,0.828828828828829,-0.5986646564721085,0.8612866652439188,-0.5546362041629656,-0.811945029796427,0.5200257627442091,0.43997214080501457,0.08835243436560195,0.3794876225860805,0.6756793203425258,0.42792792792792794,0.5230082195327164,-0.3655672721428391,-0.3593750000000002,0.0
-0.5857001554330931,-0.04689659227896881,-0.8497838799898296,-0.322223964868256,0.02887992714973331,0.5458174097664542,1.0,0.9964265811803772,1.0,1.0,-0.29425730310016174,-0.7304131961208453,0.32432432432432456,-0.52358388972647,0.9745332336308017,-0.8523664084116119,-0.39569498933300234,0.46160635481023804,0.23921181694187288,0.05827846866617903,0.37132241759191276,0.47141123322769873,0.39695945945945943,0.489819429163161,-0.14268690629304218,0.21875,0.0
-0.09933587678394784,-0.6323542383346565,-0.5657259089753369,-0.16201380175658725,-0.037335761675556134,0.16704883227176207,0.9034033911575444,0.97699683447947,0.5643670750053731,0.8819952125250696,-0.7708426521694252,-0.6954004417461519,0.1531531531531536,-0.5525306913633428,0.8617486458616113,-0.7593413510690464,-0.841597320248312,0.4473891367095248,0.18651150642792877,0.041209461107047096,0.3663109690240638,0.4779515878902299,0.3803490990990991,0.434936250080901,-0.3844065673823689,0.578125,0.0
-0.6150911403136922,-0.35876628149716283,-0.8154080854309688,-0.6348808030112922,-0.13034994145960713,0.05919320594479816,0.8810403464559222,0.974629875389945,0.44036105738233416,0.8665006146082682,-0.48680452809414043,-0.7390428326496786,-0.04504504504504481,-0.24798621580874436,0.9745502027545789,-0.8843621196432536,-0.8652543059424971,0.5799718518165118,0.1287036768333381,-0.15288953913679587,0.3132155354905605,0.37782347785044834,-0.06672297297297286,0.6050223286518672,-0.4805191545181489,-0.6562500000000001,0.0
1.0,-0.6791920261092002,-0.7092295957284516,-0.2494510664993727,0.0398074671523351,0.9588959660297238,0.935846933033202,0.9805932334844281,0.6793466580700626,0.9338163938668566,-0.6238860406702682,-0.5313080932304873,-0.18018018018018,-0.8284729700624597,0.8857819625689479,-0.5962326367629553,-0.7559565436259276,0.5414231530736382,0.24408717606430824,0.1642688775095506,0.3740009504471424,0.4331130739666914,0.43384009009009006,0.5757944469613617,-0.32127272612700697,0.34374999999999983,0.0
-0.8784795817436767,-0.7280879715386199,-0.5631833206203916,-0.322223964868256,0.02887992714973331,0.6640339702760084,0.9854175332142595,1.0,0.6206748334407911,0.9529986413922495,-0.8030829577125556,-0.6918953647066874,-0.7567567567567566,-0.5996553952186088,0.9038020341821885,-0.7522970676523658,-0.8264733036648637,0.46160635481023804,0.23921181694187288,0.05827846866617903,0.37132241759191276,0.47141123322769873,0.39695945945945943,0.489819429163161,-0.3786807694990398,0.21875,0.0
-0.602656492864208,-0.6075975419717152,-0.658886346300534,-0.07018506900878302,0.047612852868479244,0.740976645435244,0.9172518411587678,0.9808345254304476,0.6041263700838171,0.9184511871643917,-0.7219144616866808,-0.6168897573437446,-0.1441441441441439,0.0926986861942708,0.9204340909820738,-0.6525749177698013,-0.7790239936220918,0.4585529925335748,0.24756957543747635,-0.09810615297082001,0.3747353868751892,0.4851324927516688,0.45270270270270263,0.5332599831726103,-0.3637388132954158,0.59375,0.0
-0.23583439310442267,-0.8915350915880158,-0.7462496821764557,-0.6865589711417817,-0.35241316508390785,0.027770700636942536,0.6123412688703481,0.827464768503358,0.31936385127874506,0.7112958530115806,-0.9208615765750268,-0.7417571764741663,-0.8648648648648647,0.0926986861942708,0.5826497810110374,-0.8954931857729042,-0.8846199648742822,0.19458028195892246,-0.19272178531007872,-0.16589449727708694,0.23778459411586833,0.38635290944642975,0.39780405405405406,0.23334412012167505,-0.3743330944148008,0.15625,0.0
-0.5862653666807969,-0.2643556496427627,-0.8628019323671497,0.42620765370138003,0.863665929491349,0.027770700636942536,1.0,1.0,1.0,1.0,-0.13398479165949828,-0.7368455066965219,0.31531531531531565,-0.7887572690071075,0.9388077761849984,-0.8757604385205184,-0.6580685107875494,0.2919062045275635,0.6116544299022025,0.05827846866617903,0.38138851687043696,0.5351291214348325,0.844876126126126,0.30565011973335066,-0.3084871812651578,1.0,0.0
-0.7010032499646742,-0.6051277527858635,-0.9782354436816679,-0.3347710163111669,0.03551450500845583,0.3892144373673035,0.926255780382178,0.9858671860188553,0.5583494519664735,0.8881412952060556,-0.5676633520283523,-0.7641258026132213,-0.6216216216216215,-0.8601335343527892,0.961199148926019,-1.0,-0.6987229240067183,0.5574294506333339,0.3049711251051974,0.10525887994798024,0.37870998401520733,0.4788955566044097,0.4234234234234234,0.5738528250598667,-0.3028753574433816,0.24999999999999983,0.0
-0.8312844425604069,-0.8061803534150718,-0.7715738621917112,-0.4625941028858218,0.2508130610120983,0.15023354564755825,0.752636343617724,0.9357014414321252,0.06060606060606083,0.7234262793556319,-0.8040807900079139,-0.7167122225305744,-0.40540540540540526,-0.5870342451001509,0.7975462204964248,-0.810123620818845,-0.9251706994049301,0.3480832995396099,0.3451347978757363,0.04673656831667078,0.3386615976152419,0.44383386150630433,0.3727477477477477,0.40718400103553176,-0.3608125615312954,-0.140625,0.0
1.0,-0.5207138866837201,-0.7489956775997966,-0.28724905897114184,0.5796799791856381,0.027770700636942536,0.9933938489393457,0.9840632414700424,0.8519234902213627,0.9195510124862523,-0.4339882324605169,-0.6542671081593784,-0.3243243243243241,-0.3222916217962525,0.9034365401675971,-0.6926927549807382,-0.843715146806315,0.5360082059111183,0.39493310891204036,0.05827846866617903,0.37892599472933874,0.45698199716809385,0.32854729729729715,0.5705650119733351,-0.42075722164554785,-0.09375,0.0
-0.42348452734209396,-0.36649907382905544,-0.9201627256547165,-0.3264585947302384,0.2889293612592689,0.818428874734607,0.9185241369185975,0.9840747315627101,0.6514076939608856,0.921362489486964,-0.2535182190413928,-0.7308085627283337,0.14414414414414445,-0.891621796252423,0.8917772713019447,-0.8537447424036219,-0.598249207147408,0.5988168221177927,0.3758379523491685,-0.01828822238478417,0.4239858296971532,0.5964533746881532,0.844876126126126,0.6387288848618213,0.9999999999999999,0.046875000000000305,0.0
