Date,Close,Open,High,Low,Volume,Change
1986-09-08,263.44,263.44,263.44,263.44,1590000.0,0.0088
1986-09-09,267.05,267.05,267.05,267.05,1770000.0,0.0137
1986-09-10,266.67,266.67,266.67,266.67,2650000.0,-0.0014000000000000002
1986-09-11,268.21,268.21,268.21,268.21,2360000.0,0.0058
1986-09-12,264.97,264.97,264.97,264.97,2700000.0,-0.0121
1986-09-13,262.69,262.69,262.69,262.69,2540000.0,-0.0086
1986-09-15,263.33,263.33,263.33,263.33,1950000.0,0.0024
1986-09-16,266.19,266.19,266.19,266.19,1690000.0,0.0109
1986-09-17,266.2,266.2,266.2,266.2,2470000.0,0.0
1986-09-20,265.94,265.94,265.94,265.94,1970000.0,-0.001
1986-09-22,263.0,263.0,263.0,263.0,1220000.0,-0.0111
1986-09-23,260.09,260.09,260.09,260.09,2130000.0,-0.0111
1986-09-24,259.24,259.24,259.24,259.24,1950000.0,-0.0033
1986-09-25,259.95,259.95,259.95,259.95,2170000.0,0.0027
1986-09-26,258.58,258.58,258.58,258.58,1990000.0,-0.0053
1986-09-27,255.83,255.83,255.83,255.83,2550000.0,-0.0106
1986-09-29,252.39,252.39,252.39,252.39,1700000.0,-0.0134
1986-09-30,253.45,253.45,253.45,253.45,1460000.0,0.0042
1986-10-02,253.54,253.54,253.54,253.54,2930000.0,0.0004
1986-10-04,253.64,253.64,253.64,253.64,1100000.0,0.0004
1986-10-06,254.55,254.55,254.55,254.55,1270000.0,0.0036
1986-10-07,258.43,258.43,258.43,258.43,1510000.0,0.0152
1986-10-08,256.25,256.25,256.25,256.25,1670000.0,-0.0084
1986-10-10,253.85,253.85,253.85,253.85,1400000.0,-0.009399999999999999
1986-10-11,252.86,252.86,252.86,252.86,845000.0,-0.0039000000000000003
1986-10-13,252.33,252.33,252.33,252.33,1380000.0,-0.0021
1986-10-14,249.06,249.06,249.06,249.06,1300000.0,-0.013000000000000001
1986-10-15,245.36,245.36,245.36,245.36,1320000.0,-0.0149
1986-10-16,237.85,237.85,237.85,237.85,1720000.0,-0.030600000000000002
1986-10-17,237.5,237.5,237.5,237.5,1660000.0,-0.0015
1986-10-18,238.27,238.27,238.27,238.27,725000.0,0.0032
1986-10-20,241.74,241.74,241.74,241.74,963000.0,0.0146
1986-10-21,241.17,241.17,241.17,241.17,1210000.0,-0.0024
1986-10-22,237.34,237.34,237.34,237.34,1760000.0,-0.0159
1986-10-23,232.28,232.28,232.28,232.28,1510000.0,-0.0213
1986-10-24,225.91,225.91,225.91,225.91,1660000.0,-0.0274
1986-10-25,230.34,230.34,230.34,230.34,912000.0,0.0196
1986-10-27,232.42,232.42,232.42,232.42,1330000.0,0.009000000000000001
1986-10-28,237.65,237.65,237.65,237.65,1910000.0,0.0225
1986-10-29,243.68,243.68,243.68,243.68,2700000.0,0.0254
1986-10-30,240.49,240.49,240.49,240.49,2600000.0,-0.0131
1986-10-31,240.79,240.79,240.79,240.79,2150000.0,0.0012
1986-11-01,244.41,244.41,244.41,244.41,1490000.0,0.015
1986-11-03,249.63,249.63,249.63,249.63,3020000.0,0.021400000000000002
1986-11-04,251.08,251.08,251.08,251.08,3450000.0,0.0058
1986-11-05,251.65,251.65,251.65,251.65,2960000.0,0.0023
1986-11-06,249.25,249.25,249.25,249.25,2790000.0,-0.0095
1986-11-07,252.96,252.96,252.96,252.96,2600000.0,0.0149
1986-11-08,253.97,253.97,253.97,253.97,1980000.0,0.004
1986-11-10,251.39,251.39,251.39,251.39,2750000.0,-0.0102
1986-11-11,247.54,247.54,247.54,247.54,1990000.0,-0.015300000000000001
1986-11-12,250.86,250.86,250.86,250.86,2100000.0,0.0134
1986-11-13,251.14,251.14,251.14,251.14,2310000.0,0.0011
1986-11-14,252.61,252.61,252.61,252.61,2730000.0,0.0059
1986-11-15,253.98,253.98,253.98,253.98,1960000.0,0.0054
1986-11-17,258.13,258.13,258.13,258.13,4050000.0,0.0163
1986-11-18,257.13,257.13,257.13,257.13,2540000.0,-0.0039000000000000003
1986-11-19,259.21,259.21,259.21,259.21,3030000.0,0.008100000000000001
1986-11-20,260.87,260.87,260.87,260.87,3790000.0,0.0064
1986-11-21,264.91,264.91,264.91,264.91,3700000.0,0.0155
1986-11-22,269.18,269.18,269.18,269.18,2840000.0,0.0161
1986-11-24,266.01,266.01,266.01,266.01,2580000.0,-0.0118
1986-11-25,262.96,262.96,262.96,262.96,2610000.0,-0.0115
1986-11-26,266.56,266.56,266.56,266.56,2850000.0,0.0137
1986-11-27,264.08,264.08,264.08,264.08,3770000.0,-0.009300000000000001
1986-11-28,266.5,266.5,266.5,266.5,2530000.0,0.0092
1986-11-29,268.98,268.98,268.98,268.98,2240000.0,0.009300000000000001
1986-12-01,275.15,275.15,275.15,275.15,4080000.0,0.0229
1986-12-02,279.67,279.67,279.67,279.67,4700000.0,0.016399999999999998
1986-12-03,274.87,274.87,274.87,274.87,4250000.0,-0.0172
1986-12-04,275.37,275.37,275.37,275.37,3430000.0,0.0018
1986-12-05,270.79,270.79,270.79,270.79,2610000.0,-0.0166
1986-12-06,271.99,271.99,271.99,271.99,1790000.0,0.0044
1986-12-08,270.73,270.73,270.73,270.73,2880000.0,-0.0046
1986-12-09,266.84,266.84,266.84,266.84,3130000.0,-0.0144
1986-12-10,269.09,269.09,269.09,269.09,2880000.0,0.0084
1986-12-11,274.43,274.43,274.43,274.43,3290000.0,0.019799999999999998
1986-12-12,274.8,274.8,274.8,274.8,4210000.0,0.0013
1986-12-13,275.84,275.84,275.84,275.84,2710000.0,0.0038
1986-12-15,277.0,277.0,277.0,277.0,3950000.0,0.0042
1986-12-16,276.97,276.97,276.97,276.97,4290000.0,-0.0001
1986-12-17,277.35,277.35,277.35,277.35,3320000.0,0.0014000000000000002
1986-12-18,276.3,276.3,276.3,276.3,3920000.0,-0.0038
1986-12-19,272.03,272.03,272.03,272.03,3080000.0,-0.0155
1986-12-20,272.62,272.62,272.62,272.62,2100000.0,0.0022
1986-12-22,271.31,271.31,271.31,271.31,3050000.0,-0.0048
1986-12-23,266.43,266.43,266.43,266.43,2880000.0,-0.018000000000000002
1986-12-24,270.35,270.35,270.35,270.35,3280000.0,0.0147
1986-12-26,272.61,272.61,272.61,272.61,4620000.0,0.0084
1987-01-05,264.82,264.82,264.82,264.82,382000.0,-0.0286
1987-01-06,265.85,265.85,265.85,265.85,1510000.0,0.0039000000000000003
1987-01-07,274.89,274.89,274.89,274.89,2480000.0,0.034
1987-01-08,273.4,273.4,273.4,273.4,3550000.0,-0.0054
1987-01-09,274.18,274.18,274.18,274.18,2860000.0,0.0029
1987-01-10,271.97,271.97,271.97,271.97,2220000.0,-0.008100000000000001
1987-01-12,276.61,276.61,276.61,276.61,3130000.0,0.0171
1987-01-13,280.79,280.79,280.79,280.79,4330000.0,0.0151
1987-01-14,288.35,288.35,288.35,288.35,4580000.0,0.0269
1987-01-15,288.35,288.35,288.35,288.35,5190000.0,0.0
1987-01-16,291.77,291.77,291.77,291.77,3850000.0,0.011899999999999999
1987-01-17,293.99,293.99,293.99,293.99,3120000.0,0.0076
1987-01-19,291.57,291.57,291.57,291.57,3720000.0,-0.008199999999999999
1987-01-20,299.91,299.91,299.91,299.91,3970000.0,0.0286
1987-01-21,301.93,301.93,301.93,301.93,5280000.0,0.0067
1987-01-22,302.59,302.59,302.59,302.59,4470000.0,0.0022
1987-01-23,298.27,298.27,298.27,298.27,4030000.0000000005,-0.0143
1987-01-24,295.8,295.8,295.8,295.8,2080000.0,-0.0083
1987-01-26,297.35,297.35,297.35,297.35,3710000.0,0.0052
1987-01-27,298.8,298.8,298.8,298.8,3560000.0,0.0049
1987-01-28,301.56,301.56,301.56,301.56,3840000.0,0.0092
1987-01-30,306.02,306.02,306.02,306.02,3450000.0,0.0148
1987-01-31,310.22,310.22,310.22,310.22,3580000.0,0.0137
1987-02-02,310.83,310.83,310.83,310.83,4730000.0,0.002
1987-02-03,305.52,305.52,305.52,305.52,3750000.0,-0.0171
1987-02-04,311.52,311.52,311.52,311.52,4550000.0,0.0196
1987-02-05,314.92,314.92,314.92,314.92,5610000.0,0.0109
1987-02-06,315.74,315.74,315.74,315.74,5220000.0,0.0026
1987-02-07,321.73,321.73,321.73,321.73,3340000.0,0.019
1987-02-09,322.74,322.74,322.74,322.74,6370000.0,0.0031
1987-02-10,317.8,317.8,317.8,317.8,5540000.0,-0.015300000000000001
1987-02-11,321.13,321.13,321.13,321.13,5700000.0,0.0105
1987-02-12,314.56,314.56,314.56,314.56,5450000.0,-0.020499999999999997
1987-02-13,319.97,319.97,319.97,319.97,5900000.0,0.0172
1987-02-14,320.37,320.37,320.37,320.37,4910000.0,0.0013
1987-02-16,317.96,317.96,317.96,317.96,5310000.0,-0.0075
1987-02-17,315.07,315.07,315.07,315.07,4490000.0,-0.0091
1987-02-18,317.57,317.57,317.57,317.57,4320000.0,0.0079
1987-02-19,320.17,320.17,320.17,320.17,4220000.0,0.008199999999999999
1987-02-20,323.32,323.32,323.32,323.32,4090000.0,0.0098
1987-02-21,324.96,324.96,324.96,324.96,3610000.0,0.0051
1987-02-23,323.9,323.9,323.9,323.9,4540000.0,-0.0033
1987-02-24,325.78,325.78,325.78,325.78,4710000.0,0.0058
1987-02-25,329.45,329.45,329.45,329.45,5470000.0,0.0113
1987-02-26,330.11,330.11,330.11,330.11,5710000.0,0.002
1987-02-27,332.58,332.58,332.58,332.58,5490000.0,0.0075
1987-02-28,334.98,334.98,334.98,334.98,4030000.0000000005,0.0072
1987-03-02,337.85,337.85,337.85,337.85,5350000.0,0.0086
1987-03-03,339.52,339.52,339.52,339.52,6400000.0,0.0049
1987-03-04,344.04,344.04,344.04,344.04,6190000.0,0.013300000000000001
1987-03-05,346.31,346.31,346.31,346.31,6740000.0,0.0066
1987-03-06,350.51,350.51,350.51,350.51,5950000.0,0.0121
1987-03-07,348.5,348.5,348.5,348.5,4580000.0,-0.005699999999999999
1987-03-09,348.5,348.5,348.5,348.5,5820000.0,0.0
1987-03-11,351.81,351.81,351.81,351.81,6750000.0,0.0095
1987-03-12,353.09,353.09,353.09,353.09,8630000.0,0.0036
1987-03-13,355.31,355.31,355.31,355.31,8900000.0,0.0063
1987-03-14,359.11,359.11,359.11,359.11,5920000.0,0.010700000000000001
1987-03-16,364.1,364.1,364.1,364.1,8620000.0,0.0139
1987-03-17,361.98,361.98,361.98,361.98,8480000.0,-0.0058
1987-03-18,361.2,361.2,361.2,361.2,8880000.0,-0.0022
1987-03-19,365.36,365.36,365.36,365.36,10430000.0,0.0115
1987-03-20,368.17,368.17,368.17,368.17,11430000.0,0.0077
1987-03-21,369.62,369.62,369.62,369.62,6150000.0,0.0039000000000000003
1987-03-23,377.39,377.39,377.39,377.39,9500000.0,0.021
