티커,VS,GS,GS_Rank,VS_Rank,Rank,시가총액,cap_ratio,cum_cap,group
264900,-0.2965701501173642,-0.6991169170935938,545.0,350.0,1.5571428571428572,136509965000,8.127854012207225e-05,0.8304140533466688,value
120030,-0.1474786706124404,-0.3679798055302056,468.0,300.0,1.56,140228086500,8.349232347126942e-05,0.8304975456701401,value
009580,0.08797696460251903,-0.13538282678132252,383.0,244.0,1.569672131147541,293442964420,0.00017471703078343612,0.8306722627009235,value
012160,0.31255377923654143,0.061683359074120994,311.0,198.0,1.5707070707070707,104856235020,6.243179173859217e-05,0.8307346944926621,value
010040,-0.12574332036970715,-0.3270619082511756,461.0,292.0,1.5787671232876712,157697518080,9.389368791074332e-05,0.8308285881805729,value
108670,-0.3266307981764413,-0.9306194101152929,570.0,361.0,1.5789473684210527,460041471000,0.00027391040030294225,0.8311024985808758,value
081660,-0.31942122431327075,-0.9258478923522003,568.0,359.0,1.5821727019498608,1916732604100,0.0011412297107073895,0.8322437282915832,value
104700,1.2427669720177448,0.9628863975624746,105.0,66.0,1.5909090909090908,366343500000,0.00021812228040063135,0.8324618505719839,value
078000,-0.2098991037493978,-0.5340335283944704,507.0,318.0,1.5943396226415094,101878413000,6.065878544905895e-05,0.8325225093574329,value
000050,-0.012698514890624124,-0.2588951980880855,428.0,268.0,1.5970149253731343,416712104000,0.00024811193427759753,0.8327706212917105,value
000700,0.6409788487949675,0.3450763949499882,236.0,147.0,1.6054421768707483,158334216960,9.427278078842267e-05,0.832864894072499,value
227840,0.1168205843859552,-0.14240585341006026,386.0,240.0,1.6083333333333334,118310868000,7.044273018175042e-05,0.8329353368026807,value
103140,1.1880144815627218,0.8967315538522251,118.0,73.0,1.6164383561643836,835123484400,0.0004972356240344079,0.8334325724267151,value
021820,1.9716547525008274,1.48376385592117,26.0,16.0,1.625,80900000000,4.816816044070954e-05,0.8334807405871558,value
007070,1.1945001599542406,0.9177596455156731,114.0,70.0,1.6285714285714286,2733137764200,0.0016273203749387858,0.8351080609620946,value
093050,0.942147046493023,0.6171493852681198,172.0,105.0,1.638095238095238,593572000000,0.00035341497316579537,0.8354614759352603,value
100840,0.21838600611545028,-0.05423387813005004,359.0,219.0,1.639269406392694,142252173450,8.469747235821066e-05,0.8355461734076185,value
248170,-0.2029348042801964,-0.5821825626917219,518.0,314.0,1.6496815286624205,197806783800,0.00011777489367539116,0.8356639483012939,value
210540,0.2874409755206021,0.016396002427990664,332.0,201.0,1.6517412935323383,166177705400,9.894282293419239e-05,0.8357628911242281,value
163560,-0.13614371900771743,-0.4673058608861308,489.0,296.0,1.652027027027027,114536000000,6.81951597557121e-05,0.8358310862839838,value
004560,1.0366073145425494,0.730182023730966,152.0,92.0,1.6521739130434783,256339787000,0.00015262566115640681,0.8359837119451402,value
000500,0.28419752463449843,0.006635740247728866,336.0,203.0,1.6551724137931034,113577473100,6.762444927974255e-05,0.83605133639442,value
016360,1.035060882069458,0.7068137774645178,156.0,94.0,1.6595744680851063,3380005000000,0.002012467529423986,0.8380638039238439,value
079980,-0.20060066586907305,-0.5879800447556154,521.0,313.0,1.6645367412140575,246675000000,0.00014687121108420304,0.8382106751349282,value
020000,0.1224539135882908,-0.1639659143223822,395.0,237.0,1.6666666666666667,931014000000,0.0005543291931340761,0.8387650043280622,value
023000,-0.08872676780707797,-0.39727065739739986,476.0,285.0,1.6701754385964913,128000000000,7.621167535736491e-05,0.8388412160034195,value
011780,1.1106913326137637,0.8285025722655069,134.0,80.0,1.675,4589820366000,0.0027327960912672954,0.8415740120946869,value
049770,-0.15001200772128925,-0.5283888600306546,505.0,301.0,1.6777408637873754,632896336000,0.0003768288288601386,0.841950840923547,value
000720,-0.1067361911918859,-0.4517337433872778,484.0,288.0,1.6805555555555556,4632399824000,0.002758148058689081,0.8447089889822361,value
042670,1.0794743726559635,0.7217645660644977,154.0,91.0,1.6923076923076923,1212378992680,0.0007218549546891973,0.8454308439369254,value
200880,0.8568098859683647,0.49486094831156785,199.0,117.0,1.7008547008547008,223254889620,0.00013292679038799828,0.8455637707273134,value
017670,-0.29302224773163704,-1.485349698111348,590.0,346.0,1.7052023121387283,12867388867200,0.00766129111753139,0.8532250618448448,value
027970,-0.2823396810691036,-1.0795346435163824,584.0,341.0,1.7126099706744868,93827685110,5.5865352165127986e-05,0.85328092719701,value
058860,1.1846772981189724,0.8602522362734153,127.0,74.0,1.7162162162162162,96575550000,5.7501441125460654e-05,0.8533384286381355,value
001530,-0.2916647554793698,-1.5911896707905964,592.0,344.0,1.7209302325581395,632814682500,0.00037678021206299966,0.8537152088501985,value
